"comparison_universe","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"All DTU genes","GO:0051149","positive regulation of muscle cell differentiation","7/431","17/2524",0.411764705882353,2.41135526136209,2.64908739680847,0.016379375397921,0.566169881147751,0.549739192361954,"Eng/Trip10/Kit/Hopx/Trim32/Sirt1/Atp11a",7
"All DTU genes","GO:0055086","nucleobase-containing small molecule metabolic process","27/431","106/2524",0.254716981132075,1.49166046491266,2.3464036093388,0.0165366201335572,0.566169881147751,0.549739192361954,"Rab23/Tyms/Dpm1/Pemt/Trem2/Txnrd1/Nnt/Pde9a/Dut/Adcy8/Impdh1/Ppargc1a/Acot7/Acsl1/Adal/Ak2/Far1/Fis1/Hsd11b1/Ins2/Nadsyn1/Pde1a/Snca/Cacnb4/Gcdh/Bad/Gck",27
"All DTU genes","GO:0006111","regulation of gluconeogenesis","5/431","10/2524",0.5,2.92807424593968,2.77174812949264,0.0169164310755267,0.566169881147751,0.549739192361954,"Zfp692/Arpp19/Stk11/Sirt1/Gck",5
"All DTU genes","GO:0034381","plasma lipoprotein particle clearance","5/431","10/2524",0.5,2.92807424593968,2.77174812949264,0.0169164310755267,0.566169881147751,0.549739192361954,"Apoe/Hnrnpk/Trem2/Vldlr/Lmf1",5
"All DTU genes","GO:0060759","regulation of response to cytokine stimulus","11/431","33/2524",0.333333333333333,1.95204949729312,2.49771154002442,0.0169267750151688,0.566169881147751,0.549739192361954,"Cpne1/Taf9/Trem2/Wnt5a/Cav1/Cd74/Trim32/Tjp2/Rffl/Hipk1/Otud4",11
"All DTU genes","GO:0072522","purine-containing compound biosynthetic process","11/431","33/2524",0.333333333333333,1.95204949729312,2.49771154002442,0.0169267750151688,0.566169881147751,0.549739192361954,"Trem2/Adcy8/Impdh1/Ppargc1a/Acot7/Acsl1/Adal/Ak2/Nadsyn1/Snca/Gcdh",11
"All DTU genes","GO:0010906","regulation of glucose metabolic process","8/431","21/2524",0.380952380952381,2.23091371119213,2.56991925346254,0.0174868007157436,0.566169881147751,0.549739192361954,"Foxa2/Zfp692/Arpp19/Ins2/Stk11/Sirt1/Bad/Gck",8
"All DTU genes","GO:0072332","intrinsic apoptotic signaling pathway by p53 class mediator","8/431","21/2524",0.380952380952381,2.23091371119213,2.56991925346254,0.0174868007157436,0.566169881147751,0.549739192361954,"Hnrnpk/Cd74/Cdkn1a/Rrp8/E2f2/Stk11/Hipk1/Sirt1",8
"All DTU genes","GO:0002684","positive regulation of immune system process","38/431","161/2524",0.236024844720497,1.382196538456,2.27394770453913,0.0177895528621466,0.566169881147751,0.549739192361954,"Cbfb/Kit/Trem2/Cacnb3/Ecsit/Foxp1/Ly96/Tek/Wnt5a/Cav1/Brd4/Ikbkg/Cd37/Cd74/Cdkn1a/Dgkz/Flot2/Gpr68/Lck/Nfatc2/Sh3kbp1/Trim32/Cacnb4/Khdrbs1/Smarcd2/Ambra1/Traf6/Ano6/Nr1h3/Stk11/Rbp4/Sirt1/Bad/Crlf2/Creb1/Otud4/Nedd9/Jak3",38
"All DTU genes","GO:0045807","positive regulation of endocytosis","16/431","55/2524",0.290909090909091,1.70360683400127,2.39366569094594,0.0178008267665558,0.566169881147751,0.549739192361954,"Apoe/Hnrnpk/Itsn1/Ntf3/Trem2/Bicd1/Nlgn1/Wnt5a/Cav1/Cd151/Dnm2/Fcgr2b/Kif3a/Snca/Ano6/Fmr1",16
"All DTU genes","GO:0044255","cellular lipid metabolic process","34/431","141/2524",0.24113475177305,1.41212091293545,2.2849927925564,0.0178251680805143,0.566169881147751,0.549739192361954,"Apoe/Dpm1/Kit/Pemt/Alg11/Chkb/Gstm4/Abca3/Cav1/Lclat1/Ppargc1a/Acer2/Acot7/Acsl1/B3gnt5/Cd74/Cpt1c/Dgkz/Far1/Hacd1/Ins2/Nkx2-1/Snca/Gcdh/Inpp5a/Plch1/Lmf1/Nr1h3/Agpat1/Rbp4/Sirt1/Hadhb/Pgap2/Abhd11",34
"All DTU genes","GO:0040013","negative regulation of locomotion","21/431","78/2524",0.269230769230769,1.57665536319829,2.34718897575156,0.0178421512371925,0.566169881147751,0.549739192361954,"Apoe/Dach1/Dag1/Egfl7/Eng/Krit1/Wnt5a/Cav1/Nrg3/Ppargc1a/Timp1/Tmem196/Adgrg1/Ccl25/Cd74/Ilk/Ndrg4/Nkx2-1/Osbpl8/Sulf1/Nedd9",21
"All DTU genes","GO:0045785","positive regulation of cell adhesion","26/431","102/2524",0.254901960784314,1.49274373322415,2.30487178861873,0.0183235094497687,0.566169881147751,0.549739192361954,"Cbfb/Dag1/Flna/Cib1/Ldb1/Tek/Wnt5a/Cav1/Brd4/Adgrg1/Ccl25/Cd74/Dnm2/Flot2/Hacd1/Ilk/Lck/Smarcd2/Ambra1/Traf6/Fbln2/Bad/Smoc1/Vit/Nedd9/Jak3",26
"All DTU genes","GO:1901137","carbohydrate derivative biosynthetic process","26/431","102/2524",0.254901960784314,1.49274373322415,2.30487178861873,0.0183235094497687,0.566169881147751,0.549739192361954,"Pomgnt2/Slc10a7/Tyms/Dpm1/Magt1/Trem2/Alg11/Dut/Adcy8/Impdh1/Ppargc1a/Acer2/Acot7/Acsl1/Adal/Ak2/B3gnt5/Snca/Gcdh/Galnt7/Lmf1/St3gal5/Tyw3/B3gnt2/Pgap2/Jak3",26
"All DTU genes","GO:0006163","purine nucleotide metabolic process","22/431","83/2524",0.265060240963855,1.55223213037766,2.32107660471808,0.0185974808492692,0.566169881147751,0.549739192361954,"Rab23/Trem2/Txnrd1/Nnt/Pde9a/Adcy8/Impdh1/Ppargc1a/Acot7/Acsl1/Ak2/Far1/Fis1/Hsd11b1/Ins2/Nadsyn1/Pde1a/Snca/Cacnb4/Gcdh/Bad/Gck",22
"All DTU genes","GO:0002696","positive regulation of leukocyte activation","17/431","60/2524",0.283333333333333,1.65924207269915,2.34483795786352,0.0192836457029183,0.566169881147751,0.549739192361954,"Cbfb/Trem2/Wnt5a/Cav1/Brd4/Cd74/Cdkn1a/Flot2/Lck/Nfatc2/Sh3kbp1/Smarcd2/Ambra1/Traf6/Bad/Crlf2/Jak3",17
"All DTU genes","GO:0019637","organophosphate metabolic process","37/431","157/2524",0.235668789808917,1.38011142802252,2.23138377171638,0.0196905978065048,0.566169881147751,0.549739192361954,"Rab23/Tyms/Dpm1/Pemt/Trem2/Txnrd1/Chkb/Nnt/Pde9a/Abca3/Dut/Adcy8/Impdh1/Lclat1/Ppargc1a/Acot7/Acsl1/Adal/Ak2/Dgkz/Far1/Fis1/Hsd11b1/Ins2/Nadsyn1/Nkx2-1/Pde1a/Snca/Cacnb4/Gcdh/Inpp5a/Plch1/Nr1h3/Agpat1/Bad/Pgap2/Gck",37
"All DTU genes","GO:0051348","negative regulation of transferase activity","12/431","38/2524",0.315789473684211,1.84931005006716,2.39342677728723,0.0200574134558963,0.566169881147751,0.549739192361954,"Apoe/Cdkn2c/Foxa2/Pkig/Cav1/Spry1/Cdkn1a/Npm1/Smcr8/Sirt1/Zgpat/Hipk3",12
"All DTU genes","GO:0050818","regulation of coagulation","6/431","14/2524",0.428571428571429,2.50977792509115,2.57011688245931,0.021055680459035,0.566169881147751,0.549739192361954,"Apoe/Foxa2/Cav1/Tspan8/Ano6/Tfpi",6
"All DTU genes","GO:0002699","positive regulation of immune effector process","11/431","34/2524",0.323529411764706,1.8946362767845,2.38286224191633,0.021299268522529,0.566169881147751,0.549739192361954,"Kit/Trem2/Foxp1/Tek/Wnt5a/Brd4/Cd37/Cd74/Traf6/Rbp4/Sirt1",11
"All DTU genes","GO:0048660","regulation of smooth muscle cell proliferation","11/431","34/2524",0.323529411764706,1.8946362767845,2.38286224191633,0.021299268522529,0.566169881147751,0.549739192361954,"Apoe/Dnmt1/Foxp1/Cav1/Ppargc1a/Cdkn1a/Fgfr2/Ilk/Ndrg4/Pde1a/Traf6",11
"All DTU genes","GO:0006915","apoptotic process","76/431","363/2524",0.209366391184573,1.22608067598576,2.11203941274398,0.022540740492733,0.566169881147751,0.549739192361954,"Apoe/Dnajb6/Flna/Gria4/Hnrnpk/Itsn1/Kdm2b/Ntf3/Pacs2/Ppp2r1b/Spink2/Taf9/Trip10/Zfp212/Aktip/Api5/Cib1/Dnmt1/Krit1/Trem2/Txnrd1/Ung/Foxp1/Nnt/Tek/Wnt5a/Cav1/Cbs/Rps6ka1/Aven/Ikbkg/Ppargc1a/Spry1/Timp1/Tmem196/1600014C10Rik/Acer2/Camk2a/Cd74/Cdkn1a/Fcgr2b/Fgfr2/Fhl2/Fis1/Ilk/Ins2/Lck/Npm1/Pde1a/Rrp8/Sh3kbp1/Snca/Trim32/Trim39/Faim2/Sulf1/Eya3/Grik2/Ambra1/Traf6/Ano6/E2f2/Stk11/Rffl/Mecom/Hipk1/Sirt1/Bad/Creb1/Etv6/Txnip/Hipk3/Dmpk/Fmr1/Siva1/Jak3",76
"All DTU genes","GO:0010563","negative regulation of phosphorus metabolic process","20/431","75/2524",0.266666666666667,1.56163959783449,2.24030219813663,0.0227371523381085,0.566169881147751,0.549739192361954,"Apoe/Cdkn2c/Foxa2/Ntf3/Pkig/Cib1/Nnt/Cav1/Gfra2/Ppargc1a/Spry1/Arpp19/Cdkn1a/Fis1/Npm1/Snca/Smcr8/Sirt1/Zgpat/Hipk3",20
"All DTU genes","GO:0045936","negative regulation of phosphate metabolic process","20/431","75/2524",0.266666666666667,1.56163959783449,2.24030219813663,0.0227371523381085,0.566169881147751,0.549739192361954,"Apoe/Cdkn2c/Foxa2/Ntf3/Pkig/Cib1/Nnt/Cav1/Gfra2/Ppargc1a/Spry1/Arpp19/Cdkn1a/Fis1/Npm1/Snca/Smcr8/Sirt1/Zgpat/Hipk3",20
"All DTU genes","GO:0006364","rRNA processing","7/431","18/2524",0.388888888888889,2.2773910801753,2.46764251795391,0.0229629579747341,0.566169881147751,0.549739192361954,"Exosc10/Rpl35a/Npm1/Rps24/Rrp8/Nol9/Mettl5",7
"All DTU genes","GO:0019218","regulation of steroid metabolic process","7/431","18/2524",0.388888888888889,2.2773910801753,2.46764251795391,0.0229629579747341,0.566169881147751,0.549739192361954,"Apoe/Foxa2/Kit/Ppargc1a/Lmf1/Sirt1/Creb1",7
"All DTU genes","GO:0048169","regulation of long-term neuronal synaptic plasticity","7/431","18/2524",0.388888888888889,2.2773910801753,2.46764251795391,0.0229629579747341,0.566169881147751,0.549739192361954,"Fxr1/Kit/Fcgr2b/Snca/Grik2/Synpo/Fmr1",7
"All DTU genes","GO:0051153","regulation of striated muscle cell differentiation","7/431","18/2524",0.388888888888889,2.2773910801753,2.46764251795391,0.0229629579747341,0.566169881147751,0.549739192361954,"Trip10/Foxp1/Hopx/Trim32/Sirt1/Atp11a/Dmpk",7
"All DTU genes","GO:1905897","regulation of response to endoplasmic reticulum stress","7/431","18/2524",0.388888888888889,2.2773910801753,2.46764251795391,0.0229629579747341,0.566169881147751,0.549739192361954,"Tmem33/Cav1/Ikbkg/Fcgr2b/Svip/Nr1h3/Sirt1",7
"All DTU genes","GO:0007098","centrosome cycle","9/431","26/2524",0.346153846153846,2.02712832411208,2.38851409591814,0.0231905424666536,0.566169881147751,0.549739192361954,"Haus2/Nde1/Ssx2ip/Kif3a/Npm1/Azin1/Cep250/Sirt1/Nin",9
"All DTU genes","GO:0045859","regulation of protein kinase activity","26/431","104/2524",0.25,1.46403712296984,2.19267547131598,0.0233408554352913,0.566169881147751,0.549739192361954,"Apoe/Cdkn2c/Ntf3/Pkig/Cib1/Kit/Wnt5a/Cav1/Cbs/Spry1/Cdkn1a/Ins2/Map4k2/Npm1/Snca/Vldlr/Smcr8/Traf6/Stk11/Sirt1/Cdk12/Zgpat/Adra1a/Hipk3/Nedd9/Fgd4",26
"All DTU genes","GO:0010466","negative regulation of peptidase activity","8/431","22/2524",0.363636363636364,2.12950854250158,2.41418114519571,0.0234941797643112,0.566169881147751,0.549739192361954,"Dnajb6/Spink2/Spock1/Rps6ka1/Timp1/Snca/Tfpi/Rffl",8
"All DTU genes","GO:0042326","negative regulation of phosphorylation","18/431","66/2524",0.272727272727273,1.59713140687619,2.23030156285569,0.0239903625464107,0.566169881147751,0.549739192361954,"Apoe/Cdkn2c/Foxa2/Ntf3/Pkig/Cib1/Nnt/Cav1/Gfra2/Ppargc1a/Spry1/Cdkn1a/Npm1/Snca/Smcr8/Sirt1/Zgpat/Hipk3",18
"All DTU genes","GO:0008285","negative regulation of cell population proliferation","34/431","144/2524",0.236111111111111,1.38270172724929,2.14568436197994,0.0242040244030945,0.566169881147751,0.549739192361954,"Apoe/Cdkn2c/Dach1/Eng/Kdm2b/Cib1/Fgfrl1/Krit1/Pemt/Slc4a2/Trem2/Nfib/Pde9a/Wnt5a/Cav1/Ppargc1a/Spry1/Tmem196/Adgrg1/Cd37/Cdkn1a/Fcgr2b/Fgfr2/Ilk/Ndrg4/Npm1/Parp10/Trim32/Cacnb4/Sulf1/Ambra1/Stk11/Rbp4/Ift122",34
"All DTU genes","GO:0044092","negative regulation of molecular function","31/431","129/2524",0.24031007751938,1.40729149804853,2.15456741290107,0.024246793993713,0.566169881147751,0.549739192361954,"Apoe/Cdkn2c/Cpne1/Crbn/Dnajb6/Eng/Flna/Foxa2/Pkig/Spink2/Spock1/Bicd1/Nfib/Cav1/Rps6ka1/Spry1/Timp1/Camk2a/Cdkn1a/Ins2/Npm1/Palm/Parp10/Snca/Smcr8/Tfpi/Rffl/Sirt1/Zgpat/Hipk3/Siva1",31
"All DTU genes","GO:0012501","programmed cell death","78/431","375/2524",0.208,1.2180788863109,2.07646059024419,0.0243309966811243,0.566169881147751,0.549739192361954,"Apoe/Dnajb6/Flna/Gria4/Hnrnpk/Itsn1/Kdm2b/Ntf3/Pacs2/Ppp2r1b/Spink2/Taf9/Trip10/Zfp212/Aktip/Api5/Cib1/Dnmt1/Kit/Krit1/Trem2/Txnrd1/Ung/Foxp1/Nnt/Tek/Wnt5a/Cav1/Cbs/Rps6ka1/Aven/Ikbkg/Ppargc1a/Spry1/Timp1/Tmem196/1600014C10Rik/Acer2/Camk2a/Cd74/Cdkn1a/Fcgr2b/Fgfr2/Fhl2/Fis1/Ilk/Ins2/Lck/Npm1/Pde1a/Rrp8/Sh3kbp1/Snca/Trim32/Trim39/Faim2/Sulf1/Eya3/Grik2/Mutyh/Ambra1/Traf6/Ano6/E2f2/Stk11/Rffl/Mecom/Hipk1/Sirt1/Bad/Creb1/Etv6/Txnip/Hipk3/Dmpk/Fmr1/Siva1/Jak3",78
"All DTU genes","GO:0043405","regulation of MAP kinase activity","12/431","39/2524",0.307692307692308,1.80189184365518,2.28979999071752,0.0246420247159378,0.566169881147751,0.549739192361954,"Apoe/Ntf3/Kit/Wnt5a/Cav1/Cbs/Spry1/Map4k2/Traf6/Cdk12/Hipk3/Fgd4",12
"All DTU genes","GO:1902107","positive regulation of leukocyte differentiation","12/431","39/2524",0.307692307692308,1.80189184365518,2.28979999071752,0.0246420247159378,0.566169881147751,0.549739192361954,"Cbfb/Trem2/Brd4/Cd74/Gpr68/Lck/Smarcd2/Ambra1/Traf6/Bad/Creb1/Nedd9",12
"All DTU genes","GO:1903708","positive regulation of hemopoiesis","12/431","39/2524",0.307692307692308,1.80189184365518,2.28979999071752,0.0246420247159378,0.566169881147751,0.549739192361954,"Cbfb/Trem2/Brd4/Cd74/Gpr68/Lck/Smarcd2/Ambra1/Traf6/Bad/Creb1/Nedd9",12
"All DTU genes","GO:0006874","intracellular calcium ion homeostasis","16/431","57/2524",0.280701754385965,1.64383115561526,2.23068110218433,0.0249170807636605,0.566169881147751,0.549739192361954,"Apoe/Flna/Pacs2/Slc10a7/Wnt5a/Cav1/Adcy8/1600014C10Rik/Fis1/Lck/Snca/Cacnb4/Plch1/Grik2/Synpo/Dmpk",16
"All DTU genes","GO:0052548","regulation of endopeptidase activity","14/431","48/2524",0.291666666666667,1.70804331013148,2.24707603716137,0.0252680137960659,0.566169881147751,0.549739192361954,"Dnajb6/Psme2/Spink2/Spock1/Rps6ka1/Timp1/Acer2/Fis1/Lck/Snca/Rffl/Sirt1/Bad/Furin",14
"All DTU genes","GO:0008219","cell death","78/431","376/2524",0.207446808510638,1.21483931480476,2.04881709289986,0.0258793423308355,0.566169881147751,0.549739192361954,"Apoe/Dnajb6/Flna/Gria4/Hnrnpk/Itsn1/Kdm2b/Ntf3/Pacs2/Ppp2r1b/Spink2/Taf9/Trip10/Zfp212/Aktip/Api5/Cib1/Dnmt1/Kit/Krit1/Trem2/Txnrd1/Ung/Foxp1/Nnt/Tek/Wnt5a/Cav1/Cbs/Rps6ka1/Aven/Ikbkg/Ppargc1a/Spry1/Timp1/Tmem196/1600014C10Rik/Acer2/Camk2a/Cd74/Cdkn1a/Fcgr2b/Fgfr2/Fhl2/Fis1/Ilk/Ins2/Lck/Npm1/Pde1a/Rrp8/Sh3kbp1/Snca/Trim32/Trim39/Faim2/Sulf1/Eya3/Grik2/Mutyh/Ambra1/Traf6/Ano6/E2f2/Stk11/Rffl/Mecom/Hipk1/Sirt1/Bad/Creb1/Etv6/Txnip/Hipk3/Dmpk/Fmr1/Siva1/Jak3",78
"All DTU genes","GO:0051172","negative regulation of nitrogen compound metabolic process","87/431","425/2524",0.204705882352941,1.19878804422001,2.03887759190664,0.0260756594314014,0.566169881147751,0.549739192361954,"Apoe/Cbfb/Cdkn2c/Dach1/Dnajb6/Eng/Exosc10/Flna/Fxr1/Hnrnpd/Hnrnpk/Kdm2b/Ntf3/Pkig/Rab23/Sp2/Spink2/Spock1/Taf9/Tcf25/Tyms/Zfp692/Btrc/Cib1/Dnmt1/Ldb1/Max/Pou6f1/Trem2/Foxp1/Nfib/Nnt/Wnt5a/Cav1/Maged2/Rps6ka1/Gfra2/Ppargc1a/Spry1/Timp1/Arpp19/Cdkn1a/Ctsa/Fgfr2/Fhl2/Fis1/Flot2/Hopx/Ins2/Nfatc2/Nkx2-1/Npm1/Parp10/Rrp8/Rtn2/Runx1t1/Snca/Sorbs3/Trim39/Zfp281/Relb/Khdrbs1/Smcr8/Svip/Traf6/Nr1h3/Tfdp2/Tfpi/Rffl/Azin1/Mecom/Dmbx1/Hipk1/Sirt1/Zfp57/Rfx3/Creb1/Etv6/Zfp386/Zgpat/Ddx6/Txnip/Hipk3/Furin/Nfic/Fmr1/Jak3",87
"All DTU genes","GO:0043067","regulation of programmed cell death","64/431","301/2524",0.212624584717608,1.24516114113049,2.05625890825047,0.0261925849346864,0.566169881147751,0.549739192361954,"Apoe/Dnajb6/Flna/Gria4/Hnrnpk/Itsn1/Kdm2b/Ntf3/Ppp2r1b/Spink2/Taf9/Trip10/Api5/Cib1/Dnmt1/Kit/Krit1/Trem2/Txnrd1/Ung/Foxp1/Nnt/Tek/Wnt5a/Cav1/Cbs/Rps6ka1/Aven/Ikbkg/Ppargc1a/Spry1/Timp1/Tmem196/Acer2/Camk2a/Cd74/Cdkn1a/Fcgr2b/Fgfr2/Fhl2/Fis1/Ilk/Lck/Npm1/Pde1a/Snca/Trim32/Trim39/Faim2/Eya3/Grik2/Mutyh/Ambra1/Traf6/Ano6/Rffl/Mecom/Sirt1/Bad/Creb1/Txnip/Hipk3/Fmr1/Jak3",64
"All DTU genes","GO:0048659","smooth muscle cell proliferation","11/431","35/2524",0.314285714285714,1.84050381173351,2.27181994156153,0.0264488015387271,0.566169881147751,0.549739192361954,"Apoe/Dnmt1/Foxp1/Cav1/Ppargc1a/Cdkn1a/Fgfr2/Ilk/Ndrg4/Pde1a/Traf6",11
"All DTU genes","GO:0030330","DNA damage response, signal transduction by p53 class mediator","5/431","11/2524",0.454545454545455,2.66188567812698,2.50618940473938,0.0267449491430201,0.566169881147751,0.549739192361954,"Acer2/Cd74/Cdkn1a/Npm1/Sirt1",5
"All DTU genes","GO:0042771","intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","5/431","11/2524",0.454545454545455,2.66188567812698,2.50618940473938,0.0267449491430201,0.566169881147751,0.549739192361954,"Hnrnpk/Cd74/Cdkn1a/Hipk1/Sirt1",5
"All DTU genes","GO:0060479","lung cell differentiation","5/431","11/2524",0.454545454545455,2.66188567812698,2.50618940473938,0.0267449491430201,0.566169881147751,0.549739192361954,"Foxa2/Foxp1/Nfib/Nkx2-1/Creb1",5
"All DTU genes","GO:0060487","lung epithelial cell differentiation","5/431","11/2524",0.454545454545455,2.66188567812698,2.50618940473938,0.0267449491430201,0.566169881147751,0.549739192361954,"Foxa2/Foxp1/Nfib/Nkx2-1/Creb1",5
"All DTU genes","GO:1905953","negative regulation of lipid localization","5/431","11/2524",0.454545454545455,2.66188567812698,2.50618940473938,0.0267449491430201,0.566169881147751,0.549739192361954,"Apoe/Trem2/Fis1/Osbpl8/Nr1h3",5
"All DTU genes","GO:0002573","myeloid leukocyte differentiation","13/431","44/2524",0.295454545454545,1.73022569078254,2.21702327358709,0.0275484353200348,0.566169881147751,0.549739192361954,"Kit/Slc4a2/Trem2/Foxp1/Cd74/Gpr68/Relb/Tspan2/Traf6/Tjp2/Sirt1/Creb1/Nedd9",13
"All DTU genes","GO:1901135","carbohydrate derivative metabolic process","39/431","171/2524",0.228070175438596,1.3356128139374,2.06223556292656,0.0281267308795563,0.566169881147751,0.549739192361954,"Pomgnt2/Rab23/Slc10a7/Tyms/Dpm1/Kit/Magt1/Pemt/Trem2/Alg11/Pde9a/Dut/Adcy8/Impdh1/Ppargc1a/Acer2/Acot7/Acsl1/Adal/Ak2/B3gnt5/Far1/Fis1/Hsd11b1/Ins2/Pde1a/Snca/Cacnb4/Gcdh/Sulf1/Galnt7/Lmf1/St3gal5/Tyw3/Bad/B3gnt2/Pgap2/Gck/Jak3",39
"All DTU genes","GO:0001959","regulation of cytokine-mediated signaling pathway","10/431","31/2524",0.32258064516129,1.88908015867076,2.25981700401457,0.028178034558066,0.566169881147751,0.549739192361954,"Cpne1/Trem2/Wnt5a/Cav1/Cd74/Trim32/Tjp2/Rffl/Hipk1/Otud4",10
"All DTU genes","GO:0006164","purine nucleotide biosynthetic process","10/431","31/2524",0.32258064516129,1.88908015867076,2.25981700401457,0.028178034558066,0.566169881147751,0.549739192361954,"Trem2/Adcy8/Impdh1/Ppargc1a/Acot7/Acsl1/Ak2/Nadsyn1/Snca/Gcdh",10
"All DTU genes","GO:0050851","antigen receptor-mediated signaling pathway","10/431","31/2524",0.32258064516129,1.88908015867076,2.25981700401457,0.028178034558066,0.566169881147751,0.549739192361954,"Cacnb3/Foxp1/Ikbkg/Dgkz/Lck/Nfatc2/Cacnb4/Khdrbs1/Traf6/Stk11",10
"All DTU genes","GO:0060541","respiratory system development","16/431","58/2524",0.275862068965517,1.61548923913913,2.15154568034261,0.0291897069145774,0.566169881147751,0.549739192361954,"Dag1/Dlx5/Foxa2/Fgfrl1/Foxp1/Nfib/Wnt5a/Abca3/Spry1/Fgfr2/Hopx/Hsd11b1/Nkx2-1/Ano1/Rbp4/Creb1",16
"All DTU genes","GO:0050790","regulation of catalytic activity","59/431","276/2524",0.213768115942029,1.2518578297858,2.01152062784464,0.0292259777982421,0.566169881147751,0.549739192361954,"Apoe/Cdkn2c/Dnajb6/Eng/Foxa2/Hnrnpd/Ntf3/Pkig/Psme2/Spink2/Spock1/Tbc1d14/Btrc/Cib1/Kit/Ldb1/Trem2/Bicd1/Ecsit/Tek/Wnt5a/Cav1/Cbs/Rps6ka1/Acr/Spry1/Timp1/Acer2/Camk2a/Ccl25/Cd74/Cdkn1a/Fgfr2/Fis1/Ins2/Lck/Map4k2/Npm1/Palm/Snca/Vldlr/Smcr8/Traf6/Lmf1/Nr1h3/Stk11/Tfpi/Rffl/Sirt1/Bad/Cdk12/Ralgapb/Sipa1l1/Zgpat/Adra1a/Hipk3/Nedd9/Fgd4/Furin",59
"All DTU genes","GO:0050865","regulation of cell activation","26/431","106/2524",0.245283018867925,1.43641378102701,2.08274397484628,0.0293686483347236,0.566169881147751,0.549739192361954,"Apoe/Cbfb/Flna/Slc4a2/Trem2/Wnt5a/Cav1/Rps6ka1/Brd4/Cd37/Cd74/Cdkn1a/Fcgr2b/Flot2/Lck/Nfatc2/Sh3kbp1/Snca/Smarcd2/Ambra1/Traf6/Nr1h3/Bad/Crlf2/Nedd9/Jak3",26
"All DTU genes","GO:0009152","purine ribonucleotide biosynthetic process","9/431","27/2524",0.333333333333333,1.95204949729312,2.25654908649285,0.0297029571269959,0.566169881147751,0.549739192361954,"Trem2/Adcy8/Impdh1/Ppargc1a/Acot7/Acsl1/Ak2/Snca/Gcdh",9
"All DTU genes","GO:0016072","rRNA metabolic process","9/431","27/2524",0.333333333333333,1.95204949729312,2.25654908649285,0.0297029571269959,0.566169881147751,0.549739192361954,"Dis3l/Exosc10/Rpl35a/Npm1/Rps24/Rrp8/Nol9/Mettl5/Polr1d",9
"All DTU genes","GO:0048168","regulation of neuronal synaptic plasticity","9/431","27/2524",0.333333333333333,1.95204949729312,2.25654908649285,0.0297029571269959,0.566169881147751,0.549739192361954,"Fxr1/Kit/Camk2a/Fcgr2b/Snca/Shisa7/Grik2/Synpo/Fmr1",9
"All DTU genes","GO:0045137","development of primary sexual characteristics","12/431","40/2524",0.3,1.75684454756381,2.18913998056673,0.0299510282753887,0.566169881147751,0.549739192361954,"Dach1/Flna/Hnrnpk/Schip1/Spink2/Kit/Wnt5a/Adgrg1/Fancg/Nkx2-1/Rbp4/Sirt1",12
"All DTU genes","GO:0010822","positive regulation of mitochondrion organization","6/431","15/2524",0.4,2.34245939675174,2.36596929519619,0.0301622052134145,0.566169881147751,0.549739192361954,"Trem2/Ppargc1a/Fis1/Ambra1/Bad/Siva1",6
"All DTU genes","GO:0016064","immunoglobulin mediated immune response","6/431","15/2524",0.4,2.34245939675174,2.36596929519619,0.0301622052134145,0.566169881147751,0.549739192361954,"Trem2/Ung/Cd74/Fcgr2b/Pou2f2/Crlf2",6
"All DTU genes","GO:0019724","B cell mediated immunity","6/431","15/2524",0.4,2.34245939675174,2.36596929519619,0.0301622052134145,0.566169881147751,0.549739192361954,"Trem2/Ung/Cd74/Fcgr2b/Pou2f2/Crlf2",6
"All DTU genes","GO:0034142","toll-like receptor 4 signaling pathway","6/431","15/2524",0.4,2.34245939675174,2.36596929519619,0.0301622052134145,0.566169881147751,0.549739192361954,"Trem2/Ecsit/Ly96/Trim32/Traf6/Nr1h3",6
"All DTU genes","GO:0051341","regulation of oxidoreductase activity","6/431","15/2524",0.4,2.34245939675174,2.36596929519619,0.0301622052134145,0.566169881147751,0.549739192361954,"Apoe/Eng/Ecsit/Cav1/Ins2/Snca",6
"All DTU genes","GO:0033674","positive regulation of kinase activity","21/431","82/2524",0.25609756097561,1.4997453454813,2.08735107755983,0.030680643051603,0.566169881147751,0.549739192361954,"Ntf3/Cib1/Kit/Trem2/Tek/Wnt5a/Cd74/Cdkn1a/Fgfr2/Ins2/Map4k2/Npm1/Snca/Vldlr/Traf6/Stk11/Sirt1/Bad/Adra1a/Nedd9/Fgd4",21
"All DTU genes","GO:0001933","negative regulation of protein phosphorylation","17/431","63/2524",0.26984126984127,1.58023054542776,2.11605865601489,0.0307352376208937,0.566169881147751,0.549739192361954,"Apoe/Cdkn2c/Ntf3/Pkig/Cib1/Nnt/Cav1/Gfra2/Ppargc1a/Spry1/Cdkn1a/Npm1/Snca/Smcr8/Sirt1/Zgpat/Hipk3",17
"All DTU genes","GO:0030316","osteoclast differentiation","8/431","23/2524",0.347826086956522,2.03692121456673,2.26655090900943,0.0308154028637885,0.566169881147751,0.549739192361954,"Slc4a2/Trem2/Foxp1/Gpr68/Traf6/Tjp2/Creb1/Nedd9",8
