"isoform_id","gene_id","gene_name","region","start_stage","end_stage","n_stages","direction","max_abs_usage_difference","mean_abs_usage_difference","worst_pair_q","flanking_max_abs_difference","gene_q","replicate_separation","replicate_consistent","reciprocal_exchange"
"NM_001122736","Igf2","Igf2","Midbrain","15.5","15.5",1,"higher",0.27695,0.27695,1.12531589563047e-05,0.0372,1.12118930144499e-06,0.2753,TRUE,TRUE
"NM_207634","Rps24","Rps24","Midbrain","15.5","15.5",1,"higher",0.18695,0.18695,1.15020511757798e-05,0.0039,6.85130451244867e-09,0.1119,TRUE,TRUE
"NM_001164594","Pdzrn4","Pdzrn4","Midbrain","15.5","15.5",1,"lower",0.6146,0.6146,1.25326936490245e-05,0.0678500000000002,9.89809969465567e-06,0.5912,TRUE,TRUE
"NM_001144993","2810459M11Rik","2810459M11Rik","Midbrain","13.5","13.5",1,"higher",0.56925,0.56925,1.26666892169631e-05,0.02315,2.56844683788001e-06,0.3985,TRUE,TRUE
"NM_001144992","2810459M11Rik","2810459M11Rik","Midbrain","13.5","13.5",1,"lower",0.56925,0.56925,1.30003150012771e-05,0.0231500000000001,2.56844683788001e-06,0.3985,TRUE,TRUE
"NM_011319","Sars","Sars","Midbrain","15.5","15.5",1,"lower",0.16575,0.16575,1.3435204592661e-05,0.0376,9.96975609904571e-06,0.1072,TRUE,TRUE
"NM_001198587","Nrxn3","Nrxn3","Midbrain","15.5","15.5",1,"higher",0.37835,0.37835,1.37395079299108e-05,0.0792,1.74472319852413e-07,0.2763,TRUE,TRUE
"NM_001164593","Pdzrn4","Pdzrn4","Midbrain","15.5","15.5",1,"higher",0.6146,0.6146,1.41780774166105e-05,0.06785,9.89809969465567e-06,0.5912,TRUE,TRUE
"NM_001204979","Sars","Sars","Midbrain","15.5","15.5",1,"higher",0.16575,0.16575,1.42985905715654e-05,0.0376,9.96975609904571e-06,0.1072,TRUE,TRUE
"NM_025459","Fam134b","Fam134b","Midbrain","15.5","15.5",1,"higher",0.3859,0.3859,1.46397662671957e-05,0.0337,3.66537878737e-05,0.3775,TRUE,FALSE
"NM_008487","Arhgef2","Arhgef2","Midbrain","15.5","15.5",1,"higher",0.20665,0.20665,1.49295340676296e-05,0.0289,3.71682995656475e-05,0.1867,TRUE,FALSE
"NM_001198839","Bcar1","Bcar1","Midbrain","15.5","15.5",1,"higher",0.24185,0.24185,1.60123620989433e-05,0.0314,1.1390993128238e-05,0.1887,TRUE,TRUE
"NM_009954","Bcar1","Bcar1","Midbrain","15.5","15.5",1,"lower",0.24185,0.24185,1.63599094379487e-05,0.0314,1.1390993128238e-05,0.1887,TRUE,TRUE
"NM_027590","Ints10","Ints10","Midbrain","15.5","15.5",1,"higher",0.505075,0.505075,1.6753684082636e-05,0.0436,3.21297950508097e-05,0.3911,TRUE,TRUE
"NM_001177696","Ablim2","Ablim2","Midbrain","15.5","15.5",1,"higher",0.34455,0.34455,1.71602862009941e-05,0.0206,6.24673810330523e-05,0.2261,TRUE,FALSE
"NM_001159646","Dut","Dut","Midbrain","15.5","15.5",1,"higher",0.2911,0.2911,1.71602862009941e-05,0.08555,1.28697534229027e-05,0.2688,TRUE,TRUE
"NM_029862","Cacfd1","Cacfd1","Midbrain","15.5","15.5",1,"higher",0.1894,0.1894,1.72919684993337e-05,0.0690500000000001,1.74472319852413e-07,0.1769,TRUE,TRUE
"NM_026332","Dnajc19","Dnajc19","Midbrain","15.5","15.5",1,"higher",0.10485,0.10485,1.73243333098133e-05,0.0113999999999999,7.45254481439952e-06,0.0790000000000001,TRUE,FALSE
"NM_011777","Zyx","Zyx","Midbrain","15.5","15.5",1,"higher",0.274375,0.274375,1.81288386918941e-05,0.0198,5.82515569076429e-06,0.2379,TRUE,TRUE
"NM_023595","Dut","Dut","Midbrain","15.5","15.5",1,"lower",0.2911,0.2911,1.83036443839314e-05,0.08555,1.28697534229027e-05,0.2688,TRUE,TRUE
"NM_007522","Bad","Bad","Midbrain","15.5","15.5",1,"lower",0.129125,0.129125,1.86220520096965e-05,0.03705,1.39539388879335e-05,0.1051,TRUE,TRUE
"NM_001293685","Vti1a","Vti1a","Midbrain","15.5","15.5",1,"lower",0.6674,0.6674,1.87154471921246e-05,0.0815000000000001,3.63775455722722e-05,0.6181,TRUE,FALSE
"NM_172475","Frmd4a","Frmd4a","Midbrain","15.5","15.5",1,"lower",0.3023,0.3023,1.93505797970712e-05,0.0302500000000001,1.33297580443863e-07,0.2766,TRUE,TRUE
"NM_009990","Clip2","Clip2","Midbrain","15.5","15.5",1,"lower",0.505075,0.505075,1.94153143661265e-05,0.0470500000000001,1.37158446774054e-05,0.4601,TRUE,TRUE
"NM_001039162","Clip2","Clip2","Midbrain","15.5","15.5",1,"higher",0.505075,0.505075,1.95009881920896e-05,0.04705,1.37158446774054e-05,0.4601,TRUE,TRUE
"NM_001285453","Bad","Bad","Midbrain","15.5","15.5",1,"higher",0.129125,0.129125,1.98769370674745e-05,0.03705,1.39539388879335e-05,0.1051,TRUE,TRUE
"NM_053204","Erc1","Erc1","Midbrain","15.5","15.5",1,"higher",0.2899,0.2899,2.04623427239866e-05,0.0214,3.95568565724885e-05,0.2259,TRUE,FALSE
"NM_016961","Mapk9","Mapk9","Midbrain","15.5","15.5",1,"lower",0.229075,0.229075,2.19014651391281e-05,0.0514,9.66197432615795e-09,0.2164,TRUE,TRUE
"NM_001025568","Pde1c","Pde1c","Midbrain","14.5","14.5",1,"lower",0.26655,0.26655,2.2043310270571e-05,0.06,8.00937875187289e-05,0.2345,TRUE,FALSE
"NM_024191","Arl2bp","Arl2bp","Midbrain","15.5","15.5",1,"lower",0.3136,0.3136,2.25583333008246e-05,0.0383499999999998,1.83378820422163e-05,0.2762,TRUE,TRUE
"NM_001037493","Slc41a3","Slc41a3","Midbrain","15.5","15.5",1,"higher",0.19465,0.19465,2.37768638698995e-05,0.00575,1.84465368465468e-05,0.1637,TRUE,TRUE
"NM_001289709","Sh3glb2","Sh3glb2","Midbrain","15.5","15.5",1,"lower",0.5071,0.5071,2.46157553950122e-05,0.0575999999999999,1.34412465936736e-16,0.4797,TRUE,TRUE
"NR_037906","Luc7l","Luc7l","Midbrain","15.5","15.5",1,"higher",0.3168,0.3168,2.47970515297062e-05,0.00880000000000003,1.9721063935445e-08,0.2868,TRUE,TRUE
"NM_001190376","Camta2","Camta2","Midbrain","15.5","15.5",1,"lower",0.7897,0.7897,2.53361984817056e-05,0.05485,6.37115913598056e-05,0.778,TRUE,FALSE
"NM_024269","Arl2bp","Arl2bp","Midbrain","15.5","15.5",1,"higher",0.3136,0.3136,2.61650714277347e-05,0.03835,1.83378820422163e-05,0.2762,TRUE,TRUE
"NM_027868","Slc41a3","Slc41a3","Midbrain","15.5","15.5",1,"lower",0.19465,0.19465,2.63484596163481e-05,0.00575000000000003,1.84465368465468e-05,0.1637,TRUE,TRUE
"NM_145457","Paip1","Paip1","Midbrain","15.5","15.5",1,"higher",0.4191,0.4191,2.65096939191191e-05,0.0584,1.90665088302155e-05,0.2848,TRUE,TRUE
"NM_001177883","Elavl2","Elavl2","Midbrain","15.5","15.5",1,"lower",0.24215,0.24215,2.66743326112806e-05,0.0433,6.76826128340347e-05,0.177,TRUE,FALSE
"NM_177698","Psd3","Psd3","Midbrain","15.5","15.5",1,"higher",0.4233,0.4233,2.71581656384916e-05,0.09345,7.7039026368948e-09,0.4141,TRUE,FALSE
"NM_001079849","Paip1","Paip1","Midbrain","15.5","15.5",1,"lower",0.4191,0.4191,2.71581656384916e-05,0.0584,1.90665088302155e-05,0.2848,TRUE,TRUE
"NM_011216","Ptpro","Ptpro","Midbrain","15.5","15.5",1,"lower",0.9329,0.9329,2.74318889920897e-05,0.0532499999999999,3.68566570659231e-05,0.9248,TRUE,FALSE
"NM_026131","Pdlim7","Pdlim7","Midbrain","15.5","15.5",1,"higher",0.51515,0.51515,2.74318889920897e-05,0.02445,6.97055072712115e-05,0.4888,TRUE,TRUE
"NM_133910","Tbc1d14","Tbc1d14","Midbrain","15.5","15.5",1,"higher",0.18375,0.18375,2.74318889920897e-05,0.01445,1.84671437520747e-06,0.1427,TRUE,TRUE
"NM_001081414","Grm5","Grm5","Midbrain","15.5","15.5",1,"higher",0.10155,0.10155,2.82990866041262e-05,0.00855000000000006,2.16820491686595e-05,0.0504,TRUE,TRUE
"NM_030706","Trim2","Trim2","Midbrain","15.5","15.5",1,"lower",0.2664,0.2664,2.83942487893661e-05,0.0425000000000001,1.57280018774296e-05,0.2052,TRUE,TRUE
"NM_001284505","Cask","Cask","Midbrain","15.5","15.5",1,"higher",0.144,0.144,2.86533088326396e-05,0,1.80717948642881e-08,0.0971,TRUE,TRUE
"NM_027413","Lrrc28","Lrrc28","Midbrain","15.5","15.5",1,"higher",0.1122,0.1122,2.87156904539992e-05,0.0088,7.33624141303614e-05,0.1091,TRUE,FALSE
"NM_001143834","Grm5","Grm5","Midbrain","15.5","15.5",1,"lower",0.10155,0.10155,3.04882780669181e-05,0.00855,2.16820491686595e-05,0.0504,TRUE,TRUE
"NM_001164531","Zfyve27","Zfyve27","Midbrain","15.5","15.5",1,"higher",0.43865,0.43865,3.08052721305443e-05,0.0997,2.24730841848553e-05,0.3897,TRUE,TRUE
"NM_203280","Sphk2","Sphk2","Midbrain","15.5","15.5",1,"higher",0.21815,0.21815,3.08268477874256e-05,0.0643500000000001,4.55257192988152e-06,0.1603,TRUE,TRUE
"NM_001163449","Mapk8ip3","Mapk8ip3","Midbrain","15.5","15.5",1,"lower",0.396175,0.396175,3.11771536892843e-05,0.05945,3.65272838006258e-05,0.3099,TRUE,TRUE
"NM_177319","Zfyve27","Zfyve27","Midbrain","15.5","15.5",1,"lower",0.43865,0.43865,3.14796870331922e-05,0.0997000000000001,2.24730841848553e-05,0.3897,TRUE,TRUE
"NM_013935","Hacd1","Hacd1","Midbrain","15.5","15.5",1,"higher",0.3632,0.3632,3.18712320474897e-05,0.00975,2.53560837980538e-05,0.3458,TRUE,TRUE
"NR_045779","Ubl4a","Ubl4a","Midbrain","15.5","15.5",1,"lower",0.1923,0.1923,3.22751340726492e-05,0.0166,2.30206763184717e-05,0.1807,TRUE,TRUE
"NM_145405","Ubl4a","Ubl4a","Midbrain","15.5","15.5",1,"higher",0.1923,0.1923,3.23616836132339e-05,0.0166000000000002,2.30206763184717e-05,0.1807,TRUE,TRUE
"NM_007871","Dnm2","Dnm2","Midbrain","15.5","15.5",1,"higher",0.230275,0.230275,3.46810665231346e-05,0.0593,6.78464122312592e-05,0.1959,TRUE,TRUE
"NM_177137","Gnal","Gnal","Midbrain","15.5","15.5",1,"lower",0.81775,0.81775,3.50484386563738e-05,0.0431999999999999,2.61902598784514e-05,0.7506,TRUE,TRUE
"NM_001012396","Hacd1","Hacd1","Midbrain","15.5","15.5",1,"lower",0.3632,0.3632,3.55979936626954e-05,0.00974999999999981,2.53560837980538e-05,0.3458,TRUE,TRUE
"NM_011247","Rbbp6","Rbbp6","Midbrain","15.5","15.5",1,"higher",0.1912,0.1912,3.56397289205263e-05,0.0318,2.8788639294161e-05,0.18,TRUE,TRUE
"NM_010307","Gnal","Gnal","Midbrain","15.5","15.5",1,"higher",0.81775,0.81775,3.67667394142092e-05,0.0432,2.61902598784514e-05,0.7506,TRUE,TRUE
"NM_001114125","Dab2ip","Dab2ip","Midbrain","15.5","15.5",1,"lower",0.39885,0.39885,3.70681206818975e-05,0.0125000000000002,0.000156439015513813,0.348,TRUE,TRUE
"NM_001136060","Dpp6","Dpp6","Midbrain","15.5","15.5",1,"lower",0.43235,0.43235,3.99717681068745e-05,0.0926,1.82293764223878e-07,0.3424,TRUE,TRUE
"NM_175023","Rbbp6","Rbbp6","Midbrain","15.5","15.5",1,"lower",0.1912,0.1912,4.04092499583791e-05,0.0318000000000002,2.8788639294161e-05,0.18,TRUE,TRUE
"NM_001205332","Map4","Map4","Midbrain","15.5","15.5",1,"higher",0.21405,0.21405,4.28594152588493e-05,0.0676,1.27692771345271e-14,0.1759,TRUE,TRUE
"NM_001039391","Pkig","Pkig","Midbrain","15.5","15.5",1,"lower",0.20195,0.20195,4.6620817119999e-05,0.0589000000000002,0.000145561125522982,0.1816,TRUE,TRUE
"NM_001177324","Sept6","Sept6","Midbrain","15.5","15.5",1,"higher",0.1103,0.1103,4.6962722756942e-05,0.01715,9.57445399277696e-05,0.1004,TRUE,TRUE
"NM_001252655","Kcnab2","Kcnab2","Midbrain","15.5","15.5",1,"higher",0.42965,0.42965,4.88664350256247e-05,0,0.000122027869507814,0.351,TRUE,TRUE
"NM_001004359","Gprasp1","Gprasp1","Midbrain","15.5","15.5",1,"lower",0.255475,0.255475,5.18067491858568e-05,0.0117500000000001,9.98504350408507e-05,0.1824,TRUE,TRUE
"NM_001293630","Slc37a4","Slc37a4","Midbrain","15.5","15.5",1,"higher",0.2333,0.2333,5.51311177144802e-05,0.0542500000000001,0.000105260221942697,0.1549,TRUE,TRUE
"NM_001111027","Runx1t1","Runx1t1","Midbrain","15.5","15.5",1,"lower",0.11825,0.11825,5.81574215560132e-05,0.03945,2.19654881960031e-06,0.0821,TRUE,TRUE
"NM_010698","Ldb2","Ldb2","Midbrain","15.5","15.5",1,"lower",0.2004,0.2004,5.9321159267803e-05,0.0343500000000003,0.000112686843186436,0.1866,TRUE,FALSE
"NM_182809","Ntrk3","Ntrk3","Midbrain","15.5","15.5",1,"higher",0.2558,0.2558,6.09451926401198e-05,0.0207999999999999,4.58105844079941e-05,0.1975,TRUE,TRUE
"NM_001039000","Kif5a","Kif5a","Midbrain","15.5","15.5",1,"lower",0.11875,0.11875,6.22563771276863e-05,0.0204500000000002,5.5400426640768e-05,0.1151,TRUE,TRUE
"NM_001145858","Sh3bp2","Sh3bp2","Midbrain","15.5","15.5",1,"higher",0.2194,0.2194,6.33068591462258e-05,0.00235,0.000120335914069194,0.2011,TRUE,TRUE
"NM_001033453","Pdp1","Pdp1","Midbrain","15.5","15.5",1,"higher",0.34475,0.34475,6.36606275816388e-05,0.0248,0.00019114902500868,0.2774,TRUE,TRUE
"NM_001166463","Spock1","Spock1","Midbrain","15.5","15.5",1,"higher",0.6542,0.6542,6.37983112899795e-05,0.03485,3.70576863473938e-12,0.5569,TRUE,TRUE
"NM_008990","Pvrl2","Pvrl2","Midbrain","15.5","15.5",1,"higher",0.1333,0.1333,6.38090805564068e-05,0.00769999999999998,4.98317185522683e-05,0.1155,TRUE,TRUE
"NM_008746","Ntrk3","Ntrk3","Midbrain","15.5","15.5",1,"lower",0.2558,0.2558,6.45159582251248e-05,0.0208000000000002,4.58105844079941e-05,0.1975,TRUE,TRUE
"NM_001199296","Acly","Acly","Midbrain","15.5","15.5",1,"higher",0.19115,0.19115,6.45643957535316e-05,0.0756500000000001,5.0693677408376e-05,0.1526,TRUE,TRUE
"NM_001164366","Atp13a2","Atp13a2","Midbrain","15.5","15.5",1,"lower",0.21345,0.21345,6.47686006637334e-05,0.0380500000000001,4.63246055816953e-05,0.1787,TRUE,TRUE
"NM_029097","Atp13a2","Atp13a2","Midbrain","15.5","15.5",1,"higher",0.21345,0.21345,6.51574863412424e-05,0.03805,4.63246055816953e-05,0.1787,TRUE,TRUE
"NM_001039520","Dnm2","Dnm2","Midbrain","15.5","15.5",1,"lower",0.195125,0.195125,6.80401339755694e-05,0.0558499999999998,6.78464122312592e-05,0.1622,TRUE,TRUE
"NM_001159724","Pvrl2","Pvrl2","Midbrain","15.5","15.5",1,"lower",0.1333,0.1333,7.02429662423276e-05,0.00770000000000004,4.98317185522683e-05,0.1155,TRUE,TRUE
"NM_134037","Acly","Acly","Midbrain","15.5","15.5",1,"lower",0.19115,0.19115,7.17021290403226e-05,0.0756500000000001,5.0693677408376e-05,0.1526,TRUE,TRUE
"NM_019942","Sept6","Sept6","Midbrain","15.5","15.5",1,"lower",0.1946,0.1946,7.21296570062203e-05,0.0129499999999999,9.57445399277696e-05,0.1477,TRUE,TRUE
"NM_001164053","Pkig","Pkig","Midbrain","15.5","15.5",1,"higher",0.1579,0.1579,7.59804424792387e-05,0.0083,0.000145561125522982,0.1394,TRUE,TRUE
"NM_008447","Kif5a","Kif5a","Midbrain","15.5","15.5",1,"higher",0.11875,0.11875,7.83410303361006e-05,0.02045,5.5400426640768e-05,0.1151,TRUE,TRUE
"NM_023429","Ociad1","Ociad1","Midbrain","15.5","15.5",1,"higher",0.11615,0.11615,7.87440364721315e-05,0.0553499999999998,7.50383977654258e-05,0.0932999999999999,TRUE,FALSE
"NM_001130165","Oxr1","Oxr1","Midbrain","15.5","15.5",1,"higher",0.3088,0.3088,8.16077594691049e-05,0.053,0.000156439015513813,0.2756,TRUE,FALSE
"NM_001290743","Ppp1r1c","Ppp1r1c","Midbrain","15.5","15.5",1,"lower",0.17435,0.17435,8.17022164581886e-05,0.0626,2.35658201503957e-09,0.1458,TRUE,FALSE
"NM_001079844","Gpc6","Gpc6","Midbrain","15.5","15.5",1,"lower",0.30195,0.30195,8.17178646086059e-05,0.0422999999999999,5.7944770918667e-05,0.2534,TRUE,TRUE
"NM_011821","Gpc6","Gpc6","Midbrain","15.5","15.5",1,"higher",0.30195,0.30195,8.2098597530674e-05,0.0423,5.7944770918667e-05,0.2534,TRUE,TRUE
"NM_001163024","Mon2","Mon2","Midbrain","15.5","15.5",1,"lower",0.2825,0.2825,8.33620171431895e-05,0.08475,0.000159106917495752,0.2309,TRUE,FALSE
"NM_001039158","Ube2j2","Ube2j2","Midbrain","15.5","15.5",1,"higher",0.1696,0.1696,9.03522211127603e-05,0.07605,0.000269016999424435,0.1692,TRUE,TRUE
"NM_021540","Rnf130","Rnf130","Midbrain","15.5","15.5",1,"higher",0.27085,0.27085,9.10178585091846e-05,0.0708500000000001,3.10267076632134e-11,0.1753,TRUE,TRUE
"NM_011179","Psap","Psap","Midbrain","15.5","15.5",1,"lower",0.3212,0.3212,9.16106780828988e-05,0.0879000000000001,0.000222520183377633,0.26,TRUE,FALSE
"NM_134074","Dock9","Dock9","Midbrain","15.5","15.5",1,"higher",0.463925,0.463925,9.18156491175749e-05,0.0466,0.000226007233753951,0.421,TRUE,FALSE
"NR_045510","Fam19a5","Fam19a5","Midbrain","15.5","15.5",1,"higher",0.5433,0.5433,9.30260067416293e-05,0.02225,2.93577439099402e-05,0.1546,TRUE,FALSE
"NM_001291166","Apba2","Apba2","Midbrain","15.5","15.5",1,"higher",0.31325,0.31325,9.30260067416293e-05,0.04305,0.00017868719681032,0.2591,TRUE,TRUE
"NM_001025192","Cxadr","Cxadr","Midbrain","15.5","15.5",1,"lower",0.24645,0.24645,9.43784939614412e-05,0.0519500000000001,0.000114866593022261,0.1893,TRUE,TRUE
"NM_001171026","Os9","Os9","Midbrain","15.5","15.5",1,"higher",0.204025,0.204025,9.45119157299578e-05,0.02085,7.51253590442233e-05,0.1681,TRUE,TRUE
"NR_104434","Nr2c2ap","Nr2c2ap","Midbrain","15.5","15.5",1,"lower",0.3449,0.3449,9.4886429303521e-05,0.0438000000000001,0.000182260335296189,0.3009,TRUE,FALSE
"NM_001083936","Pth1r","Pth1r","Midbrain","15.5","15.5",1,"lower",0.2281,0.2281,9.6020912849119e-05,0.0236,0.000100355725650059,0.154,TRUE,TRUE
"NM_001289690","Zfp740","Zfp740","Midbrain","15.5","15.5",1,"lower",0.1874,0.1874,9.62368254508563e-05,0.00475000000000003,0.000184538340782139,0.1599,TRUE,FALSE
"NM_001083935","Pth1r","Pth1r","Midbrain","15.5","15.5",1,"higher",0.2371,0.2371,9.74707535360797e-05,0.00540000000000018,0.000100355725650059,0.154,TRUE,TRUE
"NM_001302380","Cdc37l1","Cdc37l1","Midbrain","15.5","15.5",1,"lower",0.1501,0.1501,9.80874539066156e-05,0.02585,0.000241535952548618,0.1284,TRUE,TRUE
"NM_001081457","Ppp2r5c","Ppp2r5c","Midbrain","15.5","15.5",1,"higher",0.1577,0.1577,9.94779556940847e-05,0.0118,9.50271861307972e-05,0.1421,TRUE,TRUE
"NM_001289761","Rarb","Rarb","Midbrain","15.5","15.5",1,"lower",0.2149,0.2149,0.000101037845676342,0.05815,0.000248890406055699,0.1731,TRUE,FALSE
"NM_001290468","Hs6st2","Hs6st2","Midbrain","15.5","15.5",1,"lower",0.47605,0.47605,0.000103141032141424,0.0227500000000002,0.000253248618004395,0.4611,TRUE,TRUE
"NM_198409","Rai2","Rai2","Midbrain","15.5","15.5",1,"higher",0.30875,0.30875,0.000104900913575549,0.02065,7.76951751620238e-05,0.2568,TRUE,TRUE
"NM_177614","Os9","Os9","Midbrain","15.5","15.5",1,"lower",0.204025,0.204025,0.000105388610179033,0.0208499999999999,7.51253590442233e-05,0.1681,TRUE,TRUE
"NM_001122889","Epha7","Epha7","Midbrain","15.5","15.5",1,"lower",0.13705,0.13705,0.000105604782653896,0.0303,0.000202903953158006,0.0953000000000001,TRUE,TRUE
"NM_001103367","Rai2","Rai2","Midbrain","15.5","15.5",1,"lower",0.30875,0.30875,0.000109042466422117,0.0206500000000003,7.76951751620238e-05,0.2568,TRUE,TRUE
"NM_009988","Cxadr","Cxadr","Midbrain","15.5","15.5",1,"higher",0.247,0.247,0.000111598221706972,0.04705,0.000114866593022261,0.2037,TRUE,TRUE
"NM_001159513","H2afy","H2afy","Midbrain","15.5","15.5",1,"lower",0.197675,0.197675,0.000115372561374175,0.0616,9.5886226222546e-06,0.139,TRUE,TRUE
"NM_199024","Nol4","Nol4","Midbrain","15.5","15.5",1,"higher",0.45835,0.45835,0.000116707067277049,0.06485,8.49682162052862e-05,0.4021,TRUE,TRUE
"NM_001163073","Lcorl","Lcorl","Midbrain","15.5","15.5",1,"higher",0.313,0.313,0.000117191696532099,0.0547,1.6205586686981e-05,0.3035,TRUE,TRUE
"NM_001037878","Tcf25","Tcf25","Midbrain","15.5","15.5",1,"higher",0.1201,0.1201,0.000117259084492438,0.0245,0.000288606210541569,0.0781,TRUE,FALSE
"NM_001161483","Nol4","Nol4","Midbrain","15.5","15.5",1,"lower",0.45835,0.45835,0.000117654553697665,0.0648500000000001,8.49682162052862e-05,0.4021,TRUE,TRUE
"NM_001277293","Grip1","Grip1","Midbrain","15.5","15.5",1,"lower",0.1968,0.1968,0.000120344717145676,0.0806,0.000481079804808845,0.1274,TRUE,TRUE
"NM_001282045","Schip1","Schip1","Midbrain","15.5","15.5",1,"higher",0.31665,0.31665,0.000124159160302237,0.0113,2.03909622649851e-13,0.254,TRUE,TRUE
"NM_198942","Dhx57","Dhx57","Midbrain","15.5","15.5",1,"lower",0.547525,0.547525,0.000126993941885615,0.00795000000000012,9.23460453999764e-05,0.4886,TRUE,TRUE
"NM_001163759","Dhx57","Dhx57","Midbrain","15.5","15.5",1,"higher",0.547525,0.547525,0.000127238187271631,0.00795000000000012,9.23460453999764e-05,0.4886,TRUE,TRUE
"NM_001168592","Commd6","Commd6","Midbrain","15.5","15.5",1,"lower",0.1448,0.1448,0.000127817094134038,0.02565,9.29855477289363e-05,0.1182,TRUE,TRUE
"NM_001033132","Commd6","Commd6","Midbrain","15.5","15.5",1,"higher",0.1448,0.1448,0.000127968572326737,0.02565,9.29855477289363e-05,0.1182,TRUE,TRUE
"NR_104305","Dph3","Dph3","Midbrain","15.5","15.5",1,"lower",0.108575,0.108575,0.000127968572326737,0.0251,0.000452411931147601,0.1035,TRUE,FALSE
"NM_008443","Kif3a","Kif3a","Midbrain","15.5","15.5",1,"lower",0.4694,0.4694,0.000129940889892531,0.0337,0.000250146448946576,0.3131,TRUE,TRUE
"NR_027838","Atp2a2","Atp2a2","Midbrain","15.5","15.5",1,"lower",0.740825,0.740825,0.000130331387865352,0.04375,3.72368754175323e-19,0.7036,TRUE,TRUE
"NM_001042487","Dlgap4","Dlgap4","Midbrain","15.5","15.5",1,"higher",0.2067,0.2067,0.000130393113579998,0.02475,1.10681664640704e-07,0.1856,TRUE,FALSE
"NM_001110845","Cacna2d1","Cacna2d1","Midbrain","15.5","15.5",1,"higher",0.510425,0.510425,0.000133037800225196,0.0185,3.73980266355776e-06,0.3954,TRUE,TRUE
"NM_001302499","Gzmm","Gzmm","Midbrain","14.5","14.5",1,"lower",0.43625,0.43625,0.000133826684532238,0,0.000330518629477967,0.1378,TRUE,FALSE
"NM_001039105","Kcnrg","Kcnrg","Midbrain","15.5","15.5",1,"lower",0.9721,0.9721,0.000135753911696488,0.0549499999999999,9.90672356095948e-05,0.9442,TRUE,TRUE
"NM_206974","Kcnrg","Kcnrg","Midbrain","15.5","15.5",1,"higher",0.9721,0.9721,0.000135753911696488,0.05495,9.90672356095948e-05,0.9442,TRUE,TRUE
"NM_001205098","Mgat4c","Mgat4c","Midbrain","15.5","15.5",1,"lower",0.59695,0.59695,0.0001373347546277,0.02915,0.000265283084186773,0.5696,TRUE,TRUE
"NM_009560","Zfp60","Zfp60","Midbrain","15.5","15.5",1,"lower",0.194975,0.194975,0.000140236601307995,0.0463500000000001,0.00011028085685268,0.181,TRUE,TRUE
"NM_001161817","Myo1b","Myo1b","Midbrain","15.5","15.5",1,"lower",0.421325,0.421325,0.000142215444738463,0.0450499999999999,0.000273745515026379,0.3374,TRUE,TRUE
"NR_131128","C230072F16Rik","C230072F16Rik","Midbrain","11.5","11.5",1,"higher",0.44915,0.44915,0.000144661581991704,0.0407999999999998,0.000105260221942697,0.375,TRUE,TRUE
"NR_131127","C230072F16Rik","C230072F16Rik","Midbrain","11.5","11.5",1,"lower",0.44915,0.44915,0.000144661581991704,0.0408000000000001,0.000105260221942697,0.375,TRUE,TRUE
"NM_001184711","Tfdp2","Tfdp2","Midbrain","15.5","15.5",1,"lower",0.2007,0.2007,0.000149360482010406,0.0972000000000001,0.000453341952234242,0.191,TRUE,TRUE
"NM_178794","Zrsr2","Zrsr2","Midbrain","15.5","15.5",1,"lower",0.14725,0.14725,0.000149360482010406,0.0267500000000001,0.000111340546949797,0.1005,TRUE,TRUE
"NM_029531","Zfp60","Zfp60","Midbrain","15.5","15.5",1,"higher",0.194975,0.194975,0.000150954779735917,0.04635,0.00011028085685268,0.181,TRUE,TRUE
"NM_009453","Zrsr2","Zrsr2","Midbrain","15.5","15.5",1,"higher",0.14725,0.14725,0.000152565394951234,0.02675,0.000111340546949797,0.1005,TRUE,TRUE
"NM_010561","Ilf3","Ilf3","Midbrain","15.5","15.5",1,"higher",0.11985,0.11985,0.000154616944127553,0.03405,0.00054643494318976,0.0898,TRUE,TRUE
"NM_001005507","Smg7","Smg7","Midbrain","15.5","15.5",1,"higher",0.2939,0.2939,0.000158298723104826,0.0753,0.000305729530447279,0.2332,TRUE,FALSE
"NM_023908","Slco3a1","Slco3a1","Midbrain","15.5","15.5",1,"lower",0.129075,0.129075,0.000158298723104826,0.08325,0.000127336766238001,0.1156,TRUE,TRUE
"NM_001111312","Lrrfip1","Lrrfip1","Midbrain","15.5","15.5",1,"lower",0.2203,0.2203,0.000160303080812956,0.0404999999999999,0.000309354773644471,0.2085,TRUE,TRUE
"NM_001113399","Zfp385b","Zfp385b","Midbrain","15.5","15.5",1,"lower",0.71615,0.71615,0.000160718173432852,0.0629999999999999,0.000309665531593637,0.5749,TRUE,FALSE
