"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","group","GeneFraction","BackgroundFraction","enrichment"
"GO:1902992","negative regulation of amyloid precursor protein catabolic process","7/1752","21/18346",0.333333333333333,3.49048706240487,3.71041350304359,0.00249765560448819,0.0367386986033614,0.0311737466424842,"Bin1/Hap1/Igf1/Ntrk2/Rtn4/Gga3/Picalm",7,"Shared core",0.00399543378995434,0.00114466368690723,3.49048706240487
"GO:0030032","lamellipodium assembly","15/1752","71/18346",0.211267605633803,2.21228053251013,3.32547723148017,0.00252443912576769,0.0369474644117969,0.03135088989108,"Abi2/Ablim1/Actr3/Arhgef7/Capzb/Cdc42/Dmtn/Nckap1/Pmp22/Sh2b1/Ablim3/Ablim2/Cyfip1/Slit2/Pxn",15,"Shared core",0.00856164383561644,0.00387005341763872,2.21228053251013
"GO:1902807","negative regulation of cell cycle G1/S phase transition","15/1752","71/18346",0.211267605633803,2.21228053251013,3.32547723148017,0.00252443912576769,0.0369474644117969,0.03135088989108,"Apbb1/Crlf3/Dlg1/Fhl1/Jade1/Ppp2r3d/Rbl1/Trex1/Wac/Zfp655/Acvr1/Ctdsp2/Bcl2/Ezh2/Ppp2r5c",15,"Shared core",0.00856164383561644,0.00387005341763872,2.21228053251013
"GO:0034248","regulation of amide metabolic process","55/1752","393/18346",0.139949109414758,1.46547166742189,3.0308983904819,0.00254455229643181,0.0371491975814883,0.0315220657617672,"App/Bin1/Caprin1/Cnot6/Dapk1/Eif4e2/Eif4enif1/Eif4g1/Elavl4/Gemin5/Hap1/Igf1/Ilf3/Jmjd4/Klhl25/Mlst8/Mtg2/Mvk/Ntrk2/Ogt/Paip1/Pkm/Pla2g6/Ptbp1/Pum1/Pum2/Pus7/Rbm4/Rps6kb1/Rtn4/Sirt3/Slc35a4/Tcof1/Trim2/Trim3/Unk/Ythdf3/Gga3/Msi2/Tsc1/Cnot7/Mif4gd/Csde1/Picalm/Rpl38/Ang/Cyfip1/Tarbp2/Trub2/Sphk2/Caprin2/Pdik1l/Cpeb4/S100a9/Sphk1",55,"Shared core",0.0313926940639269,0.0214215632835495,1.46547166742189
"GO:0051895","negative regulation of focal adhesion assembly","6/1752","16/18346",0.375,3.92679794520548,3.80558885365558,0.00259238872304463,0.0375672331248122,0.031876779853734,"Acvrl1/Clasp2/Dmtn/Src/Dusp22/Phldb2",6,"Shared core",0.00342465753424658,0.000872124713834078,3.92679794520548
"GO:0055057","neuroblast division","6/1752","16/18346",0.375,3.92679794520548,3.80558885365558,0.00259238872304463,0.0375672331248122,0.031876779853734,"Arhgef2/Lef1/Numb/Fgf13/Fgfr1/Dock7",6,"Shared core",0.00342465753424658,0.000872124713834078,3.92679794520548
"GO:0150118","negative regulation of cell-substrate junction organization","6/1752","16/18346",0.375,3.92679794520548,3.80558885365558,0.00259238872304463,0.0375672331248122,0.031876779853734,"Acvrl1/Clasp2/Dmtn/Src/Dusp22/Phldb2",6,"Shared core",0.00342465753424658,0.000872124713834078,3.92679794520548
"GO:0150063","visual system development","58/1752","420/18346",0.138095238095238,1.44605892585345,3.00486904279608,0.00267930902627249,0.0387311937812641,0.0328644309133916,"Abi2/Acvrl1/Celf4/Dcx/Dlg1/Ephb1/Foxp2/Gpd2/Gpm6a/Hipk2/Mdm1/Meis2/Mfn2/Miat/Nf2/Ntrk2/Pax6/Pbx1/Prom1/Rarb/Rarg/Rdh13/Sall2/Skil/Slc25a25/Sp3/Stau2/Stra6/Tenm3/Tgfbr2/Ctnnb1/Meis3/Nfia/Pdgfra/Ache/Gnb1/Lhx2/Nfix/Pbx3/Shroom2/Stat3/Megf11/Nphp1/Bcl2/Fgfr3/Pitx2/Tcirg1/Limk2/Phactr4/Zeb2/Nipbl/Tgif1/Spred1/Tsku/Cryab/Vegfa/Pygo2/Rorb",58,"Shared core",0.0331050228310502,0.0228932737381446,1.44605892585345
"GO:0008637","apoptotic mitochondrial changes","21/1752","115/18346",0.182608695652174,1.91217986896962,3.18841265520671,0.00274025648020984,0.039321675506972,0.0333654701013325,"Aifm1/Aifm2/Arrb2/Atf2/Dnm1l/Ghitm/Igf1/Mapk9/Mfn2/Ndufs1/Opa1/Pla2g6/Plscr3/Psmd10/Rhot1/Wdr35/Bcl2l1/Lmna/Mpv17l/Bcl2/Bcl2l11",21,"Shared core",0.011986301369863,0.00626839638068244,1.91217986896962
"GO:0030038","contractile actin filament bundle assembly","21/1752","115/18346",0.182608695652174,1.91217986896962,3.18841265520671,0.00274025648020984,0.039321675506972,0.0333654701013325,"Abl1/Arap1/Arrb1/Cdc42/Clasp1/Clasp2/Evl/Limch1/Mkks/Nf2/Sorbs1/Src/Tpm1/Zyx/Arhgef10l/Tsc1/Ppfia1/Zeb2/Pxn/Lpar1/Phldb2",21,"Shared core",0.011986301369863,0.00626839638068244,1.91217986896962
"GO:0043149","stress fiber assembly","21/1752","115/18346",0.182608695652174,1.91217986896962,3.18841265520671,0.00274025648020984,0.039321675506972,0.0333654701013325,"Abl1/Arap1/Arrb1/Cdc42/Clasp1/Clasp2/Evl/Limch1/Mkks/Nf2/Sorbs1/Src/Tpm1/Zyx/Arhgef10l/Tsc1/Ppfia1/Zeb2/Pxn/Lpar1/Phldb2",21,"Shared core",0.011986301369863,0.00626839638068244,1.91217986896962
"GO:2001242","regulation of intrinsic apoptotic signaling pathway","30/1752","185/18346",0.162162162162162,1.69807478711588,3.10076107559848,0.00277228004372023,0.0396841745770586,0.033673060043236,"App/Cxcl12/Dnaja1/Dnm1l/Fbxw7/Ivns1abp/Mapk7/Mapk8ip1/Opa1/Sfpq/Sh3glb1/Siah1b/Skil/Src/Tmem161a/Bcl2l1/Ctnnb1/Syvn1/Ubqln1/Ybx3/Bcl2/Bcl2l11/Bclaf1/Usp15/Flcn/Mdm4/Bub1/S100a9/Ddit3/Cyld",30,"Shared core",0.0171232876712329,0.0100839420037065,1.69807478711588
"GO:0001569","branching involved in blood vessel morphogenesis","11/1752","45/18346",0.244444444444444,2.55969051243024,3.40374990962801,0.0027927275928194,0.0397828112676142,0.0337567558549529,"Abl1/Cxcl12/Lef1/Mdk/Tgfbr2/Acvr1/Ctnnb1/Angpt1/Pitx2/Nfatc4/Vegfa",11,"Shared core",0.00627853881278539,0.00245285075765835,2.55969051243024
"GO:0014904","myotube cell development","11/1752","45/18346",0.244444444444444,2.55969051243024,3.40374990962801,0.0027927275928194,0.0397828112676142,0.0337567558549529,"Cntnap2/Homer1/Igf1/Pmp22/Ppp3ca/Rcan1/Shox2/Acta1/Cav2/Bcl2/Hdac5",11,"Shared core",0.00627853881278539,0.00245285075765835,2.55969051243024
"GO:0017015","regulation of transforming growth factor beta receptor signaling pathway","24/1752","138/18346",0.173913043478261,1.82112368473298,3.14606264520036,0.00280029752900527,0.03979405859015,0.0337662995022912,"Fam89b/Folr1/Hipk2/Hspa5/Htra3/Ing1/Itga3/Nrep/Ogt/Sin3a/Skil/Arid4b/Axin1/Lats2/Npnt/Cav2/Tgfb1i1/Usp15/Flcn/Zeb2/Zfp451/Spred1/Lox/Suds3",24,"Shared core",0.0136986301369863,0.00752207565681893,1.82112368473298
"GO:0032273","positive regulation of protein polymerization","17/1752","86/18346",0.197674418604651,2.06994000212382,3.23153325871229,0.00285801309916183,0.0404185033228453,0.034296157189942,"Actr3/Baiap2/Bin1/Clip1/Cttn/Dctn1/Dlg1/Evl/Mlst8/Nckap1/Pde4dip/Psrc1/Fchsd2/Mapt/Vasp/Myo1c/Slain2",17,"Shared core",0.00970319634703196,0.00468767033685817,2.06994000212382
"GO:0051262","protein tetramerization","17/1752","86/18346",0.197674418604651,2.06994000212382,3.23153325871229,0.00285801309916183,0.0404185033228453,0.034296157189942,"App/Cpsf7/Dnm1/Evl/Farsb/Gls/Golga2/Homer1/Pex5/Pkm/Trpm7/Vasp/Grin1/Kcnc1/Aqp4/Samhd1/Cutc",17,"Shared core",0.00970319634703196,0.00468767033685817,2.06994000212382
"GO:0098901","regulation of cardiac muscle cell action potential","8/1752","27/18346",0.296296296296296,3.10265516658211,3.55262544057459,0.00288063376787605,0.0406404797684244,0.0344845100096701,"Atp2a2/Bin1/Camk2d/Dlg1/Tmem161b/Fgf13/Cxadr/Ank2",8,"Shared core",0.0045662100456621,0.00147171045459501,3.10265516658211
"GO:0032272","negative regulation of protein polymerization","16/1752","79/18346",0.20253164556962,2.12080226576498,3.24383904959755,0.00290468093903288,0.0407836661033109,0.0346060073597697,"Add1/Add3/Arhgef7/Capzb/Dmtn/Evl/Gsn/Mkks/Myadm/Rdx/Tpm1/Pecam1/Sgk1/Slit2/Sptan1/Ssh2",16,"Shared core",0.0091324200913242,0.00430611577455576,2.12080226576498
"GO:1901379","regulation of potassium ion transmembrane transport","16/1752","79/18346",0.20253164556962,2.12080226576498,3.24383904959755,0.00290468093903288,0.0407836661033109,0.0346060073597697,"Ank3/Bin1/Dlg1/Fhl1/Kcnab2/Kcnh2/Kcnip1/Wnk1/Kcnip4/Rgs7/Kcnip2/Wnk2/Amigo1/Kcnc1/Ank2/Kcne3",16,"Shared core",0.0091324200913242,0.00430611577455576,2.12080226576498
"GO:0046847","filopodium assembly","15/1752","72/18346",0.208333333333333,2.18155441400304,3.2640254095534,0.00291296743055437,0.0408024005964763,0.0346219040672094,"Actr3/Arap1/Capzb/Cdc42/Dmtn/Dpysl3/Fnbp1l/Gpm6a/Stau2/Zmynd8/Wasl/Arhgap44/Dnm3/Itga6/Cln3",15,"Shared core",0.00856164383561644,0.00392456121225335,2.18155441400304
"GO:0022407","regulation of cell-cell adhesion","66/1752","492/18346",0.134146341463415,1.40470820804098,2.9566993431564,0.00292396876096725,0.0408589825193257,0.0346699153086117,"Abl1/Adk/Ank3/Brd2/Cd59a/Cd83/Celsr2/Cxcl12/Dlg1/Epha7/Ephb4/H2-Q7/Igf1/Igf2/Irak1/Irf1/Kat5/Kifap3/Klhl25/Lef1/Magi1/Mapk14/Mapk7/Mbp/Mdk/Mink1/Myadm/Nf2/Ppp3ca/Prkcz/Ptpru/Rdx/Smarcc2/Src/Taok2/Tenm3/Tgfbr2/Tsc2/Wnk1/Dusp22/Sh2b3/Socs1/Ager/Magi2/Efna5/Itch/Ada/Itga6/Smarca2/Smarcb1/Lgals3/Ets1/Lyn/Tspan32/Mad2l2/Sirpa/Tyk2/Glmn/Lgals8/Dlg5/Fcho1/Pcdh8/Vegfa/Rc3h2/Cyld/Cebpb",66,"Shared core",0.0376712328767123,0.0268178349503979,1.40470820804098
"GO:0003015","heart process","37/1752","243/18346",0.152263374485597,1.59442001616025,3.03090031160936,0.00299969596426754,0.0417246703322999,0.0354044740594401,"Atp2a2/Bin1/Camk2d/Cdc42/Dlg1/Dnm1l/Ednrb/Fxyd1/Gjc1/Gnao1/Gsn/Kcnh2/Mef2a/Pde4b/Rap1gds1/Shox2/Smad5/Src/Srsf1/Tmem161b/Tpm1/Trex1/Vegfb/Fgf13/Cacna2d1/Cxadr/Kcnip2/Npff/Ada/Adora1/Ank2/Kcnd3/Kcne3/Mdm4/Myl1/Rnls/Sema3a",37,"Shared core",0.0211187214611872,0.0132453940913551,1.59442001616025
"GO:0048841","regulation of axon extension involved in axon guidance","9/1752","33/18346",0.272727272727273,2.85585305105853,3.46713836429581,0.00300013816326982,0.0417246703322999,0.0354044740594401,"Cxcl12/Sema4a/Sema6d/Sema4c/Sema6c/Sema4f/Sema4d/Sema3a/Vegfa",9,"Shared core",0.00513698630136986,0.00179875722228279,2.85585305105853
"GO:0030534","adult behavior","30/1752","186/18346",0.161290322580645,1.68894535277655,3.06855344000862,0.00301092301596886,0.0417756670939036,0.035447746145449,"Abat/App/Arrb2/Cntnap2/Cxcl12/Ehmt2/Fgf14/Gabrg2/Hipk2/Homer1/Nr4a2/Oxr1/Pmp22/Pum1/Slc1a2/Adam22/Axin1/Mapt/Nrxn3/Pafah1b1/Fgf12/Grin1/Nrxn2/Pbx3/Sez6/Tsc1/Grik1/Kcnma1/Tbce/Atg7",30,"Shared core",0.0171232876712329,0.0101384497983212,1.68894535277655
"GO:0036293","response to decreased oxygen levels","36/1752","235/18346",0.153191489361702,1.60413873506266,3.02865471433257,0.00305520999139828,0.0422901590554635,0.0358843060310459,"Abat/Ak4/Arnt/Atf2/Camk2d/Camk2g/Comt/Dnmt3a/Hp1bp3/Mlst8/Nr4a2/Ogt/Rora/Rtn4/Scap/Suv39h1/Suv39h2/Tsc2/Usp19/Vegfb/Ubqln1/Ager/Gnb1/Stat3/Tsc1/Kcnma1/Sirt2/Ada/Adora1/Bcl2/Ang/Zeb2/Pgf/Cpeb4/Cryab/Vegfa",36,"Shared core",0.0205479452054795,0.012809331734438,1.60413873506266
"GO:0034614","cellular response to reactive oxygen species","24/1752","139/18346",0.172661870503597,1.80802207549029,3.1071469700141,0.00308553909198835,0.0426094798373638,0.0361552580661223,"Abl1/Agap3/Ankzf1/Fancc/Mapk7/Mapk9/Net1/Pcgf2/Pex2/Pex5/Psap/Src/Trex1/Ect2/Ercc6l2/Pdgfra/Mpv17/Axl/Hdac6/Ezh2/Cd36/Sirpa/Atg7/Sphk1",24,"Shared core",0.0136986301369863,0.00757658345143356,1.80802207549029
"GO:0001508","action potential","26/1752","155/18346",0.167741935483871,1.75650316688761,3.0732555787761,0.00320943637827369,0.044211853105027,0.0375149136927985,"Ank3/Atp2a2/Bin1/Camk2d/Cntnap2/Dlg1/Kcnab2/Kcnh2/Kcnip1/Kcnq2/Nrcam/Ntrk2/Pmp22/Tmem161b/Fgf13/Cacna2d1/Cxadr/Fgf12/Gria1/Kcnip2/Kcnma1/Rapgef4/Ank2/Cd36/Kcne3/Cln3",26,"Shared core",0.0148401826484018,0.00844870816526763,1.75650316688761
"GO:0007346","regulation of mitotic cell cycle","66/1752","494/18346",0.133603238866397,1.39902113027564,2.92123365848263,0.00322159537775098,0.044211853105027,0.0375149136927985,"Abl1/Anapc11/Angel2/App/Atf2/Camk2d/Cdc42/Cdc7/Cdk10/Cdk2/Crlf3/Dlg1/Dpf2/Eif4g1/Fhl1/Igf1/Igf2/Jade1/Meis2/Mta3/Nfe2l1/Nusap1/Pbx1/Ppp2r3d/Rbl1/Rdx/Rps6kb1/Senp2/Sh2b1/Sin3a/Smarcc2/Spc25/Taok2/Taok3/Tcf3/Tom1l2/Trex1/Uimc1/Wac/Zfp207/Zfp655/Acvr1/Ctnnb1/Pafah1b1/Cdc25b/Ctdsp2/Fgfr1/Usp2/Bcl2/Dpf3/Smarca2/Smarcb1/Tunar/Ezh2/Sra1/Fgfr3/Ppp2r5c/Bub1/Hspa2/Hus1/Tjp3/Ctc1/Brsk1/Ccne2/Cyld/Sphk1",66,"Shared core",0.0376712328767123,0.0269268505396272,1.39902113027564
"GO:0009408","response to heat","17/1752","87/18346",0.195402298850575,2.0461475883063,3.17807729997972,0.00324297497877065,0.044211853105027,0.0375149136927985,"Atxn3/Calca/Cntnap2/Dnaja1/Eef1d/Eif2b4/Igf1/Irak1/Map2k7/Pmp22/Psip1/Arpp21/Mapt/Hspb2/Slu7/Trp53inp1/Cryab",17,"Shared core",0.00970319634703196,0.0047421781314728,2.0461475883063
"GO:0035924","cellular response to vascular endothelial growth factor stimulus","13/1752","59/18346",0.220338983050847,2.30727110904729,3.26791538335517,0.00324354885154612,0.044211853105027,0.0375149136927985,"Dab2ip/Mapk14/Tcf4/Vegfb/Pdgfra/Ptp4a3/Nrp2/Myo1c/Prkd2/Pgf/Vegfa/Gab1/Sphk1",13,"Shared core",0.00742009132420091,0.00321595988226316,2.30727110904729
"GO:0042987","amyloid precursor protein catabolic process","13/1752","59/18346",0.220338983050847,2.30727110904729,3.26791538335517,0.00324354885154612,0.044211853105027,0.0375149136927985,"Aph1a/App/Bin1/Hap1/Igf1/Ntrk2/Rtn4/Gga3/Ager/Picalm/Bace1/Lyn/Cln3",13,"Shared core",0.00742009132420091,0.00321595988226316,2.30727110904729
"GO:0031396","regulation of protein ubiquitination","31/1752","195/18346",0.158974358974359,1.66469382976232,3.03206872414305,0.00325099836644952,0.044211853105027,0.0375149136927985,"Abl1/Aimp2/Arrb1/Arrb2/Arrdc4/Dnaja1/Dnajb2/Fbxw7/Hspa5/Ivns1abp/Mapk9/Ndfip2/Ogt/Phf23/Psmd10/Rassf1/Senp2/Spopl/Ube3a/Wbp1l/Wnk1/Axin1/Ctnnb1/Ubqln1/Xiap/Angpt1/Nmi/Fgfr3/Mad2l2/Atg7/Sphk1",31,"Shared core",0.0176940639269406,0.0106290199498528,1.66469382976232
"GO:0045787","positive regulation of cell cycle","48/1752","337/18346",0.142433234421365,1.49148408601276,2.95889788667899,0.00325430576612228,0.044211853105027,0.0375149136927985,"Abl1/Anapc11/App/Camk2d/Cdc42/Cdc7/Eif4g1/Fen1/Igf1/Igf2/Kat5/Lef1/Map3k7/Meis2/Mta3/Ncaph2/Nusap1/Pbx1/Psmd10/Psrc1/Rdx/Rps6kb1/Sfpq/Sh2b1/Sin3a/Smc2/Smc5/Tcf3/Usp19/Wiz/Wnk1/Ect2/Pafah1b1/Camk2b/Cdc25b/Fgfr1/Usp2/Rad23a/Sirt2/Bcl2l11/Tunar/Ezh2/Spast/Bub1/Hspa2/Pkp4/Ccne2/Sphk1",48,"Shared core",0.0273972602739726,0.0183691267851303,1.49148408601276
"GO:0007626","locomotory behavior","39/1752","261/18346",0.149425287356322,1.56470109694011,2.98558881160805,0.00329890944164614,0.0445797290995984,0.0378270660957574,"Abat/Aplp2/App/Arrb2/Cntnap2/Cxcl12/Elavl4/Fgf14/Gnao1/Hipk2/Nr4a2/Oprl1/Oxr1/Pde1b/Pmp22/Psap/Pum1/Rcan1/Rcan2/Snap25/Ube3a/Adam22/Axin1/Gng7/Gprc5b/Mapt/Negr1/Pafah1b1/Fgf12/Grin1/Pbx3/Sez6/Tsc1/Usp2/Kcnma1/Slc4a10/Als2/Tbce/Atg7",39,"Shared core",0.0222602739726027,0.0142265343944184,1.56470109694011
"GO:0048880","sensory system development","58/1752","424/18346",0.136792452830189,1.43241686051521,2.92713449172516,0.00330897387463026,0.0445797290995984,0.0378270660957574,"Abi2/Acvrl1/Celf4/Dcx/Dlg1/Ephb1/Foxp2/Gpd2/Gpm6a/Hipk2/Mdm1/Meis2/Mfn2/Miat/Nf2/Ntrk2/Pax6/Pbx1/Prom1/Rarb/Rarg/Rdh13/Sall2/Skil/Slc25a25/Sp3/Stau2/Stra6/Tenm3/Tgfbr2/Ctnnb1/Meis3/Nfia/Pdgfra/Ache/Gnb1/Lhx2/Nfix/Pbx3/Shroom2/Stat3/Megf11/Nphp1/Bcl2/Fgfr3/Pitx2/Tcirg1/Limk2/Phactr4/Zeb2/Nipbl/Tgif1/Spred1/Tsku/Cryab/Vegfa/Pygo2/Rorb",58,"Shared core",0.0331050228310502,0.0231113049166031,1.43241686051521
"GO:0043268","positive regulation of potassium ion transport","11/1752","46/18346",0.239130434782609,2.50404506650784,3.31867395126557,0.00335942685429444,0.0445797290995984,0.0378270660957574,"Dlg1/Fhl1/Kcnh2/Wnk1/Rgs7/Kcnip2/Wnk2/Amigo1/Kcnc1/Adora1/Ank2",11,"Shared core",0.00627853881278539,0.00250735855227298,2.50404506650784
"GO:0045197","establishment or maintenance of epithelial cell apical/basal polarity","11/1752","46/18346",0.239130434782609,2.50404506650784,3.31867395126557,0.00335942685429444,0.0445797290995984,0.0378270660957574,"Cdc42/Dlg1/Pard6a/Syne4/Lhx2/Mark2/Camsap3/Mtcl1/Dlg3/Dlg5/Pard3",11,"Shared core",0.00627853881278539,0.00250735855227298,2.50404506650784
"GO:0048489","synaptic vesicle transport","11/1752","46/18346",0.239130434782609,2.50404506650784,3.31867395126557,0.00335942685429444,0.0445797290995984,0.0378270660957574,"Ap1s2/Ap3s1/Dnm1/Kif5a/Snap91/Trim46/Ctnnb1/Synj1/Dnm3/Picalm/Madd",11,"Shared core",0.00627853881278539,0.00250735855227298,2.50404506650784
"GO:1902116","negative regulation of organelle assembly","11/1752","46/18346",0.239130434782609,2.50404506650784,3.31867395126557,0.00335942685429444,0.0445797290995984,0.0378270660957574,"Arhgef2/Cdk10/Ehmt2/Fez2/Map4/Mdm1/Mfn2/Phf23/Limk2/Lpar1/Kat2a",11,"Shared core",0.00627853881278539,0.00250735855227298,2.50404506650784
"GO:0031290","retinal ganglion cell axon guidance","7/1752","22/18346",0.318181818181818,3.33182855956829,3.55588888868606,0.0033648487563866,0.0445797290995984,0.0378270660957574,"Epha7/Ephb1/Nrcam/Efna5/Sema4f/Slit2/Vegfa",7,"Shared core",0.00399543378995434,0.00119917148152186,3.33182855956829
"GO:0034260","negative regulation of GTPase activity","7/1752","22/18346",0.318181818181818,3.33182855956829,3.55588888868606,0.0033648487563866,0.0445797290995984,0.0378270660957574,"Dab2ip/Gpsm1/Mkks/Rap1gds1/Rdx/Wnk1/Amot",7,"Shared core",0.00399543378995434,0.00119917148152186,3.33182855956829
"GO:0048670","regulation of collateral sprouting","7/1752","22/18346",0.318181818181818,3.33182855956829,3.55588888868606,0.0033648487563866,0.0445797290995984,0.0378270660957574,"Dcx/Epha7/Ptprs/Bcl11a/Fgf13/Efna5/Sema4d",7,"Shared core",0.00399543378995434,0.00119917148152186,3.33182855956829
"GO:1900006","positive regulation of dendrite development","7/1752","22/18346",0.318181818181818,3.33182855956829,3.55588888868606,0.0033648487563866,0.0445797290995984,0.0378270660957574,"Abl1/Clip1/Dab2ip/Elavl4/Opa1/Ezh2/Cyfip1",7,"Shared core",0.00399543378995434,0.00119917148152186,3.33182855956829
"GO:0001822","kidney development","47/1752","329/18346",0.142857142857143,1.49592302674494,2.94931629118893,0.00336493780731336,0.0445797290995984,0.0378270660957574,"Ampd2/Ap1b1/Ap2b1/Aph1a/Bag6/Comt/Dlg1/Ednrb/Epha7/Itga3/Mtss1/Nek1/Pbx1/Ppp3ca/Prom1/Rarb/Smad5/Spp1/Stra6/Sulf2/Tfap2b/Trex1/Vcan/Wnt7b/Zfp950/Cited1/Ctnnb1/Npnt/Pdgfra/Tmem67/Angpt1/Cflar/Fgfr1/Lzts2/Mpv17/Tsc1/Timeless/Bcl2/Bcl2l11/Flcn/Ctnnd1/Cntrl/Slit2/Pgf/Dlg5/Vegfa/Pygo2",47,"Shared core",0.0268264840182648,0.0179330644282132,1.49592302674494
"GO:0039531","regulation of cytoplasmic pattern recognition receptor signaling pathway","19/1752","102/18346",0.186274509803922,1.95056629957919,3.12804385613981,0.00338592637045752,0.0447439799041493,0.0379664371992952,"Atat1/Lamp2/Nagk/Ptprs/Pum1/Pum2/Rtn4/Sec14l1/Src/Trex1/Trim3/Ubqln1/Wdfy1/Itch/Sirt2/Usp15/Cd36/Gramd4/Tarbp2",19,"Shared core",0.0108447488584475,0.00555979505069225,1.95056629957919
"GO:0006275","regulation of DNA replication","21/1752","117/18346",0.179487179487179,1.87949303360262,3.10094653409748,0.00339258324371212,0.0447439799041493,0.0379664371992952,"Cdc42/Cdc7/Cdk2/Ehmt2/Jade1/Kat7/Lpin1/Rbbp6/Senp2/Tfpt/Wiz/Ciz1/Fgfr1/Timeless/Meaf6/Inppl1/Jade3/Ctc1/Atg7/Terf1/Lig3",21,"Shared core",0.011986301369863,0.0063774119699117,1.87949303360262
"GO:0045843","negative regulation of striated muscle tissue development","5/1752","12/18346",0.416666666666667,4.36310882800609,3.78663370829903,0.00352352044344003,0.0458544576746378,0.0389087066314017,"Hdac7/Lef1/Luc7l/Sirt2/Hdac5",5,"Shared core",0.00285388127853881,0.000654093535375559,4.36310882800609
"GO:0097048","dendritic cell apoptotic process","5/1752","12/18346",0.416666666666667,4.36310882800609,3.78663370829903,0.00352352044344003,0.0458544576746378,0.0389087066314017,"Cxcl12/Bcl2l1/Axl/Bcl2/Lyn",5,"Shared core",0.00285388127853881,0.000654093535375559,4.36310882800609
"GO:0099532","synaptic vesicle endosomal processing","5/1752","12/18346",0.416666666666667,4.36310882800609,3.78663370829903,0.00352352044344003,0.0458544576746378,0.0389087066314017,"Ap1s2/Dnm1l/Gripap1/Vti1a/Bcl2l1",5,"Shared core",0.00285388127853881,0.000654093535375559,4.36310882800609
"GO:1902883","negative regulation of response to oxidative stress","5/1752","12/18346",0.416666666666667,4.36310882800609,3.78663370829903,0.00352352044344003,0.0458544576746378,0.0389087066314017,"Adcyap1r1/Ncoa7/Oxr1/Tbc1d24/Tsc1",5,"Shared core",0.00285388127853881,0.000654093535375559,4.36310882800609
"GO:2000668","regulation of dendritic cell apoptotic process","5/1752","12/18346",0.416666666666667,4.36310882800609,3.78663370829903,0.00352352044344003,0.0458544576746378,0.0389087066314017,"Cxcl12/Bcl2l1/Axl/Bcl2/Lyn",5,"Shared core",0.00285388127853881,0.000654093535375559,4.36310882800609
"GO:0046434","organophosphate catabolic process","36/1752","237/18346",0.151898734177215,1.59060169932374,2.97352775751521,0.00352365997806469,0.0458544576746378,0.0389087066314017,"Apoa2/App/Eno2/Eno3/Entpd5/Fhit/Galt/Gpcpd1/Igf1/Mlst8/Mlx/Nt5c2/Nt5c3/Nudt7/Ogdh/Ogt/Pde2a/Pkm/Pla2g6/Scarb1/Smpd4/Trex1/Cant1/Enpp5/Upp1/Zbtb20/Apoc1/Nudt17/Pank4/Pde4a/Stat3/Ada/Pfkp/Flcn/Nudt3/Samhd1",36,"Shared core",0.0205479452054795,0.0129183473236673,1.59060169932374
"GO:0007613","memory","27/1752","164/18346",0.164634146341463,1.72396007350484,3.02598017833043,0.00353985980090912,0.0459633565741939,0.0390011101958571,"App/Comt/Ehmt2/Fen1/Igf1/Igf2/Itga3/Kcnq2/Mdk/Ntrk2/Pja2/Pla2g6/Prkcz/Rcan1/Rcan2/Snap25/Fgf13/Gabrb3/Mapt/Trpm7/Gria1/Grin1/Nfix/Sgk1/Bace1/Nfatc4/Kat2a",27,"Shared core",0.0154109589041096,0.0089392783167993,1.72396007350484
"GO:0045022","early endosome to late endosome transport","10/1752","40/18346",0.25,2.61786529680365,3.32832703175156,0.00359987771080805,0.0464344665598515,0.0394008593402727,"Ankrd27/Dab2/Nf2/Pxk/Rdx/Sh3glb1/Snx12/Src/Snx16/Mtmr2",10,"Shared core",0.00570776255707763,0.0021803117845852,2.61786529680365
"GO:0048741","skeletal muscle fiber development","10/1752","40/18346",0.25,2.61786529680365,3.32832703175156,0.00359987771080805,0.0464344665598515,0.0394008593402727,"Cntnap2/Homer1/Pmp22/Ppp3ca/Rcan1/Shox2/Acta1/Cav2/Bcl2/Hdac5",10,"Shared core",0.00570776255707763,0.0021803117845852,2.61786529680365
"GO:0120033","negative regulation of plasma membrane bounded cell projection assembly","10/1752","40/18346",0.25,2.61786529680365,3.32832703175156,0.00359987771080805,0.0464344665598515,0.0394008593402727,"Actr3/Arhgap24/Capzb/Cdk10/Evl/Map4/Arhgap44/Limk2/Slit2/Lpar1",10,"Shared core",0.00570776255707763,0.0021803117845852,2.61786529680365
"GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","38/1752","254/18346",0.149606299212598,1.56659655556754,2.95459436294224,0.003614716539974,0.046523621432253,0.039476509581295,"Abl1/Acvrl1/Dab2/Fam89b/Folr1/Hipk2/Hspa5/Htra3/Igsf1/Ing1/Itga3/Neo1/Nrep/Ogt/Sh2b1/Sin3a/Skil/Tfap2b/Tgfbr2/Tmem53/Acvr1/Arid4b/Axin1/Lats2/Npnt/Cav2/Magi2/Rbpj/Tgfb1i1/Ucma/Usp15/Tcf7l2/Flcn/Zeb2/Zfp451/Spred1/Lox/Suds3",38,"Shared core",0.021689497716895,0.013844979832116,1.56659655556754
