"gene_id","Forebrain","Hindbrain","Midbrain","membership"
"Exoc7",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Exog",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Faap20",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Faim",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Fam105a",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Fam114a2",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Fam118b",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Fam120b",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Fam219b",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Fam220a",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Fam57b",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Fam63a",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Fam73b",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Fam89b",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Fancc",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Fance",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Farsb",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Fblim1",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Fbrsl1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Fbxl12",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Fbxo34",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Fbxo44",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Fbxw11",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Fbxw7",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Fen1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Fez2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Fgf14",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Fgf8",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Fhit",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Fhl1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Fibp",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Fip1l1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Fiz1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Flrt3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Fn1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Fnbp1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Fnbp1l",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Folr1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Foxj3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Foxp2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Frmd4a",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Fsd1l",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Fubp3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Fut10",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Fut8",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Fxyd1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Fxyd5",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"G3bp2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Gabpb1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Gabrg2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Galnt9",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Galt",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ganab",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Gatad2a",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Gcat",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Gdpd2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Gemin5",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Gfra1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ghitm",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ghr",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Gins1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Git2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Gjc1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Glcci1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Gls",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Glt8d1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Glyr1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Gm13139",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Gm13306",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Gm14326",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Gm16677",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Gmfg",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Gnao1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Gngt2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Gnl3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Golga1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Golga2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Gon4l",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Gopc",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Gpc6",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Gpcpd1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Gpd2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Gphn",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Gpm6a",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Gpm6b",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Gpr108",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Gpr19",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Gprasp1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Gprc5c",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Gpsm1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Gripap1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Gse1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Gsn",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Gstz1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Gt(ROSA)26Sor",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Gtf2i",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Gtf2ird1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Guk1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Gyk",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"H2-Q7",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Haghl",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Hap1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Haus7",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Hba-a1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Hba-a2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Hdac10",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Hdac7",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Hdlbp",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Herc4",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Hexim2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Hipk2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Hist1h2bc",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Hist2h2aa2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Hmbs",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Hmg20b",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Hmgb3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Hnrnpa3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Hnrnpab",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Hnrnpf",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Hnrnpul1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Homer1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Hp1bp3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Hps3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Hs6st2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Hspa13",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Hspa5",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Htatip2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Htra3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Iba57",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ica1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ifi27",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ifnar2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Igf1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Igf2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Igsf1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Igsf9",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Il11ra1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ilf3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Immt",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Inadl",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ing1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Inpp4a",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ints10",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Iqsec1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Irak1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Irf1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Irf3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Itga3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ivns1abp",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Jade1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Jkamp",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Jmjd4",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Kansl2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Kat5",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Kat7",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Kazn",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Kbtbd3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Kcnab2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Kcnh2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Kcnip1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Kcnq2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Kctd17",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Kif1b",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Kif21a",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Kif2a",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Kif5a",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Kifap3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Kifc3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Klc1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Klhl13",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Klhl25",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"L3mbtl2",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Lamp2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Lca5",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Lcorl",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Lcp1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ldb2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ldhb",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Lef1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Lekr1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Lhx9",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Lima1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Limch1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Lims1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Lin54",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Lins",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Lipe",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Lman1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Lmo1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Lmo2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Lmo4",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Lnp",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Lnx1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Lonp2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Lpgat1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Lpin1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Lppr3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Lrif1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Lrrc57",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Lrrfip1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Lsp1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Luc7l",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Luc7l2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ly6c1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Macrod2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Maf1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Magi1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Map2k7",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Map3k7",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Map4",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Map4k4",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Map6",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Mapk14",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Mapk7",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Mapk8ip1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Mapk8ip3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Mapk9",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Mapre2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"March8",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Mark3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Mars",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Mast2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Mat2b",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Matk",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Mbp",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Mcf2l",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Mdk",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Mdm1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Mdp1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Mea1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Med14",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Med7",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Mef2a",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Meis2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Men1",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Mfn2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Mgat1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Miat",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Mier1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Mink1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Mkks",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Mkl2",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Mllt10",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Mlst8",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Mlx",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Mocs2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Mon1b",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Morf4l1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Morf4l2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Mov10",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Mprip",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Mpzl1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Mrpl15",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Msantd3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Msra",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Mta3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Mtf2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Mtfr1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Mtg2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Mtss1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Mvk",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Mxi1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Myadm",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Myc",TRUE,FALSE,TRUE,"Forebrain + Midbrain"
"Mynn",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Myo18a",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Myo1b",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Myt1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Naa20",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Nagk",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Nap1l4",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Nasp",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Nbr1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ncald",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ncaph2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Nckap1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ncoa4",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ncoa6",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ncoa7",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ndfip2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ndufs1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Nek1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Nelfe",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Neo1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Net1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Nf2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Nfe2l1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Nit1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Nmt2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Nnat",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Nol11",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Nprl3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Nptn",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Nr2c2ap",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Nr4a2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Nrcam",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Nrep",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Nsmf",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Nt5c2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Nt5c3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ntrk2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ntrk3",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Nudt7",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Numb",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Nup88",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Nusap1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ocel1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ociad1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Odf2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Odf2l",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Ogdh",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ogt",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Olfm1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Opa1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Oprl1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Orc4",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Orc6",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Osbpl1a",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Otud5",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Oxr1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"P4ha2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pabpc4",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pafah2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Paip1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Palld",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Papd5",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pard6a",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
